,number,active_ingredients,inactive_ingredients,name,price,review number,5 stars,4 stars,3 stars,2 stars,1 star
530,26965744,[' Sodium Monofluorophosphate (0.76%) (0.13% w/v Fluoride Ion) Purpose: Anticavity '],"[' Glycerin', 'Water', 'Calcium Carbonate', 'Hydrated Silica', 'Xylitol', 'Natural Flavor (Peppermint Oil and Other Natural Flavor)', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Zinc Citrate', 'Sodium Bicarbonate Benzyl Alcohol.']",Tom's of Maine Peppermint Whole Care Toothpaste 4.7 oz Paste,$4.79 ,47,32,2,1,1,2
531,548484707,[''],[],"Premier 9007280 Enamelon Fluoride Toothpaste, 122 G,- Mint Breeze (Pack Of 1)",$15.99 ,147,1,0,0,1,0
532,681771613,[''],[],"Squigle - Squigle Toothpaste ,Peppermint,4 ounce (Pack of 2)",$17.99 ,206,1,0,0,0,0
533,726338909,"['Water', 'Glycerin', 'Hydrated Silica', 'Calcium Carbonate', 'Xylitol', 'Magnolia Acuminate Bark Extract', 'Lycium Barbarum (Goji Berry) Fruit Extract', 'Punica Granatum (Pomegranate) Extract', 'Sodium Methyl Cocoyl Taurate', 'Natural Flavor', 'gum xanthan', 'Cocos Nucifera (coconut) Oil', 'Stevia Rebaudiana Leaf/Stem Powder', 'Aloe Barbadensis Leaf Juice', 'Sodium Bicarbonate (baking soda)', 'Zinc Citrate', 'Tocopherol (Vitamin E', 'Sunflower Derived)', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Potassium Sorbate', 'Sodium Benzoate']",[],Schmidt's Naturally Flavored Kids Toothpaste Watermelon + Strawberry 4.7 OZ,$10.25 ,13,1,0,0,1,0
534,146939219,[''],[],Toothbrush Toothpaste Kit Travel Set Crest .85 oz Holder 3 Piece Set Compact New,$5.94 ,4,0,0,0,0,1
535,466691597,[''],[],Crest Pro Health Original Clean Mint Toothpaste 5.1 Ounce Pack of 2,$14.56 ,89,73,29,18,15,18
536,815847716,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion) Anticavity Toothpaste\\n'],"['Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer 956', 'Mica', 'Titanium Diozide', 'Blue 1']","(2 pack) Crest Tartar Control Toothpaste, 6.4 oz",$8.66 ,206,20,3,0,0,5
537,48652387,[''],[],Listerine Essential Care Toothpaste Gel 4.20 oz (Pack of 4),$24.29 ,220,75,13,1,2,1
538,26960951,"['Calcium Carbonate', 'Glycerin', 'Purified Water', 'Melaleuca', 'Alternifolia (Tea Tree) Leaf Water', 'Carrageenan', 'Sodium Lauroyl Sarcosinate', 'Mentha Piperita (Peppermint Oil)', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Sodium Bicarbonate', 'Sea Salt.']",[],"Desert Essence Natural Tee Tree Oil Fluoride-Free Toothpaste, Mint, 6.25 Oz",$12.44 ,206,46,8,1,0,0
539,39259433,[''],[],"Now Xyliwhite Fluoride-Free Kids Toothpaste, Strawberry Splash, 3 Oz",$5.61 ,206,14,1,0,0,1
540,36297524,"['Calcium Carbonate', 'Glycerin', 'Water (Aqua)', 'Melaleuca Alternifolia (Tea Tree)', 'Leaf Distillate', 'Sodium Lauroyl Sarcosinate', 'Mentha Piperita Stem/Leaf Oil (Peppermint)', 'Mentha Arvensis Stem/Leaf Oil (Peppermint)', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Aloe Barbadensis Leaf Juice', 'Anthemis Nobilis Flower Oil (Chamomile)', 'Echinacea Angustifolia Extract', 'Salvia Officinalis (Sage) Oil', 'Commiphora Myrrha Oil', 'Mentha Viridis Acid', 'Sodium Bicarbonate', 'Carrageenan', 'Menthol', 'Stevia Rebaudiana Leaf/Stem Powder', 'Hamamelis Virginiana (Witch Hazel) Extract.']",[],"Desert Essence Natural Tee Tree Oil Fluoride-Free Toothpaste, Mega Mint, 6.25 Oz",$10.98 ,206,9,2,2,0,1
541,340143658,[''],[],"3 Pack - Aquafresh Cavity Protection Fluoride Toothpaste, Cool Mint 3 oz",$9.42 ,109,0,0,0,1,0
542,709281729,[''],[],2 Pack - Crest Tartar Protection Toothpaste Whitening Cool Mint Paste 5.7 oz,$12.42 ,89,4,3,0,0,1
543,353927148,"['Glycerin', 'Hydrated Silica', 'Sorbitol', 'Aloe Barbadensis Leaf Juice', 'Water', 'Sodium Lauroyl Sarcosinate', 'Flavor (Natural Flavor)', 'Xylitol', 'Quillaja Saponaria (Soap Bark) Root Extract', 'Camellia Sinensis (White Tea) Leaf Extract', 'Punica Granatum (Pomegranate) Fruit Extract', 'Vaccinium Macrocarpon (Cranberry) Fruit Extract', 'Vitis Vinifera (Grape) Seed Extract', 'Zingiber Officinale (Ginger) Root Extract', 'Cellulose Gum', 'Calcium Glycerophosphate', 'Bisabolol', 'Menthol', 'Benzoic Acid']",[],"Nature's Gate Natural Toothpaste without Fluoride, Wintergreen Gel (Pack of 6)",$31.99 ,206,1,0,0,0,0
544,103339103,"['Sodium bicarbonate (baking soda)', 'tartaric acid', 'sodium methyl cocoyl taurate', 'calcium peroxide', 'dicalcium phosphate dihydrate', 'calcium carbonate', 'magnesium carbonate', 'sea salt', 'hydrated silica', 'mentha piperita (peppermint) oil', 'menthol', 'anethole', 'cyamopsis tetragonoloba (guar) gum', 'commiphora myrrha (myrrh) resin extract. 100% cruelty-free. SLS-free. No dyes or sweeteners.']",[],Eco-Dent  ExtraBrite   Dazzling Mint  Tooth Whitener  Without Fluoride  2 oz  56 g,$15.76 ,206,3,2,0,0,0
545,825787128,[''],[],"2 Pack - Hello Sensitivity Relief Toothpaste, Soothing Mint with Coconut Oil, 4 oz 1  ea",$16.22 ,180,73,6,1,1,1
546,42861621,"['Active Ingredient - Purpose.Sodium fluoride (0.24%) - Anticavity Toothpaste.Inactive Ingredients:Sorbitol', 'Water', 'Hydrated Silica', 'PEG-8', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Saccharin', 'Red 33', 'Red 40.']",[],Close Up Anticavity Fluoride Toothpaste Freshening,$2.39 ,158,0,0,0,0,1
547,595872337,[''],[],Spry Toothpaste - Spearmint - 5 Oz,$8.96 ,206,5,1,0,0,0
548,49552033,[''],[],"Now Foods Solutions Xyliwhite Kids Toothpaste, Orange Splash, 3 Oz",$3.99 ,206,1,0,0,0,0
549,972157078,[''],[],"4 Pack - Desert Essence Natural Tea Tree Oil & Neem Toothpaste, Wintergreen 6.25 oz",$26.99 ,109,131,11,3,1,1
550,393630243,[''],[],6 Pack - Crest Complete Whitening+ Toothpaste Cinnamon 6 oz,$28.32 ,206,71,4,4,0,1
551,12177394,"['Active Ingredient... Purpose:Sodium Fluoride 0.22% (0.13% w/v Fluoride Ion) ... Anticavity.Inactive Ingredients: Sorbitol', 'Water', 'Hydrated Silica', 'PEG-12', 'Sodium Lauryl Sulfate', 'Flavor,Tetrasodium Pyrophosphate', 'gum xanthan', 'Cocamidopropyl Betaine', 'Sodium Saccharin', 'Methylcellulose', 'FD&C Blue No. 1', 'FD&C Yellow No. 5.']",[],"Colgate Max White Liquid Whitening Toothpaste, Mint - 4.6 oz",$10.42 ,471,8,2,0,0,1
552,859888667,[''],[],2 Pack - Crest Kid's Cavity Protection Sparkle Fun Flavor Toothpaste 4.2 oz,$14.17 ,89,47,3,2,0,0
553,903546591,[''],[],"Marvis Toothpaste Flavor Collection Gift Set, 7 count",$34.90 ,1,0,1,0,0,0
554,44936181,[''],[],Pepsodent Complete Care Toothpaste Original Flavor 6 oz (Pack of 3),$10.24 ,206,1,0,0,0,0
555,42786768,"['Sorbitol', 'Glycerin', 'Hydrated Silica', 'Water', 'Xylitol', 'Aloe Barbadensis Leaf Extract*', 'Melaleuca Alternafolia (Tea Tree) Leaf Extract', 'Olea Europaea (Olive) Leaf Extract', 'Cetraria Islandica (Iceland Moss) Extract', 'Stevia Rebaudiana Extract', 'Flavor', 'Mentha Piperita (Peppermint) Oil', 'Menthol', 'Ammonium Glycyrrhizate (Licorice)', 'gum xanthan', 'Cellulose Gum', 'Sodium Methyl Cocoyl Taurate', 'Sodium Lauroyl Sarcosinate', 'Chlorophyllin- Copper Complex', 'Potassium Sorbate. *organic']",[],Kiss My Face Toothpaste Whitening Gel Fluoride Free Kiss My Face 4.5 Ounce Paste,$8.25 ,206,4,0,0,0,0
556,713214172,[''],[],"Supersmile 4.2oz Professional Whitening Toothpaste, Jasmine Green Tea Mint",$19.99 ,1,1,0,0,0,0
557,186549044,[''],[],5 Pack - Sensodyne Fresh Impact Toothpaste 4 oz Each,$40.17 ,206,9,0,0,0,0
558,135446552,[''],[],3 Pack - Biotene Dental - Oral Balance Mouth Moisturizing Gel Fluoride Toothpaste 4.3oz Each,$26.93 ,1079,1,0,0,0,0
559,199829775,[''],[],"2 Pack - Crest Fluoride Anticavity Toothpaste, Regular Paste 4.6 Oz Each",$11.00 ,818,105,22,4,1,1
560,969498129,[''],[],Plus White Xtra Whitening Toothpaste Gel Cool Mint 3.50 oz,$8.45 ,471,1,0,0,0,0
561,114922257,[''],[],2 Pack - Baby Orajel Tooth & Gum Cleanser Bright Banana Apple 1oz Each,$11.00 ,206,1,0,0,0,0
562,26958669,"['Fine Chalk (a Gentle Cleanser)', 'Glycerin (from Vegetable Oil)', 'Water', 'Herbal Extract Blend: Peelu (Salvadora Persica)', 'Neem (Azadirachta Indica)', 'Indian Licorice Root', 'Pomegranate Rind', 'Common Jujube', 'Rose Apple', 'Clove', 'Persian Walnut', 'Barleria Prinoitis Bark (Vajradanti)', 'Indian Almond', 'Bedda Nut', 'Asian Holly Oak', 'Prickly Ash', 'Zanthoxylum Alatum (Tejbal)', 'Sappan Wood', 'Catechu', 'Bengal Madder', 'Acacia Arabica Bark (Babul)', 'Sarsaparilla', 'Cinnamon', 'Medlar Bark', 'Mayweed', 'Bishops Weed (Flower Extract)', 'Silica', 'Sodium Lauryl Sulfate (from Indian Coconut Oil)', 'Carrageenan (from Seaweed)', 'Cellulose Gum (from Plants)', 'Clove Oil', 'Peppermint Oil', 'Geranium Extract', 'Potassium Sorbate (Potassium Salt)', 'p Thymol (from Thyme Oil).']",[],"Auromere Herbal toothpaste, Mint Free, 4.16 Oz",$7.64 ,206,1,0,0,0,0
563,44935823,[''],[],GUM PerioShield Oral Health Rinse 10 oz (Pack of 3),$30.05 ,1079,2,0,0,0,0
564,365375296,[''],[],2 Pack - AIM Toothpaste Gel Whitening Mint 6 oz Each,$4.21 ,818,1,0,0,0,0
565,121772074,[''],[],"5 Pack Sensodyne Pronamel Toothpaste Fresh Breath Protects from Acids, 4 oz Each",$40.17 ,232,72,32,13,4,3
566,488072125,[''],[],"Tom's of Maine Cavity Protection Anticavity Baking Soda Peppermint Toothpaste, 5.5 oz - Pack of 6",$37.55 ,2,5,0,0,0,0
567,46065020,[''],[],"Sunstar 460RGB GUM Super Tip Toothbrush with Proxabrush Go-Betweens, Triangular Full Soft Bristle",$3.68 - $11.36,206,4,0,0,1,1
568,51441168,"['Calcium Carbonate', 'Glycerin', 'Purified Water (Aqua) ', 'Melaleuca Alternifolia (Tea Tree) Leaf Distillate', 'Sodium Lauroyl Sarcosinate', 'Mentha Piperita (Peppermint) Leaf/Stem Oil', 'Cinnamomum Cassia Leaf Oil (Cinnamon)', 'Melia Azadirachta Leaf Extract (Neem Leaf)', 'Melia Azadirachta Bark Extract (Neem Bark)', 'Echinacea Angustifolia Extract', 'Aloe Barbadensis Leaf Juice', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Mentha Arvensis Leaf Oil (Wild Mint)', 'Eugenia Caryophyllus (Clove) Leaf Oil', 'Piper Nigrum (Pepper) Fruit Oil', 'Zinc Citrate', 'Calendula Officinalis Flower Oil', 'Hydrastis Canadensis (Goldenseal) Extract', 'Salvia Officinalis (Sage) Oil', 'Commiphora Myrrha Oil', 'Anthemis Nobilis Flower Oil (Chamomile)', 'Hamamelis Virginiana (Witch Hazel) Extract', 'Carrageenan', 'Phytic Acid', 'Sodium Bicarbonate', 'Menthol', 'Sea Salt', 'Calcium Ascorbate', 'Xylitol.']",[],"Desert Essence Toothpaste, Neem Cinnamint, 6.25 Oz",$11.40 ,206,2,0,1,0,0
569,232386367,[''],[],4 Pack - Crest Whitening Expressions Toothpaste Cinnamon Rush 6 oz,$21.40 ,206,71,4,4,0,1
570,565326054,[''],[],"Crest Cavity Protection Toothpaste, Regular - 6.4 Oz, 6 Pack",$23.99 ,89,63,17,4,1,0
571,338050151,[''],[],"4 Pack - Hello Kids Fluoride Toothpaste, Blue Raspberry 4.2 oz",$22.27 ,13,1,0,0,0,0
572,499713012,[''],[],"3 Pack - Nature's Gate Fluoride Free Toothpaste, Wintergreen Gel 5 oz",$20.59 ,54,5,3,0,4,0
573,26967652,"['Glycerin', 'Hydrated Silica', 'Aloe Barbadensis Leaf Juice', 'Water (Eau)', 'Sorbitol', 'Flavor(Aroma)*', 'Sodium Lauroyl Sarcosinate', 'Xylitol', 'Quillaja Saponaria (Soap Bark) Root Extract', 'Camellia Sinensis (White Tea) Leaf Extract', 'Punica Granatum (Pomegranate) Fruit Extract', 'Vaccinium Macrocarpon (Cranberry) Fruit Extract', 'Vitis Vinifera (Grape) Seed Extract', 'Zingiber Officinale (Ginger) Root Extract', 'Cellulose Gum', 'Calcium Glycerophosphate', 'Bisabolol', 'Benzoic Acid.*Natural Flavor.']",[],Nature's Gate Natural Toothpaste Cherry Gel for Kids 5 oz Paste,$8.80 ,206,4,1,0,0,1
574,792748601,[''],[],"6 Pack - Crest 3D White Luxe Diamond Strong Whitening Toothpaste, Brilliant Mint 4.8 oz",$38.01 ,132,1,0,0,0,0
575,128651730,[''],[],"5 Pack Fresh'n Brite Dual-Layer Denture Toothpaste, 3.8 Oz Each",$30.47 ,128,1,0,0,0,0
576,216581354,[''],[],"Aquafresh Cavity Protection Fluoride Toothpaste, Cool Mint 5.6 oz",$5.98 ,109,0,0,0,0,1
577,715819676,[''],[],"2 Pack - Crest Gum Detoxify Toothpaste, Deep Clean 4.1 oz",$21.26 ,244,446,119,27,8,8
578,206288723,[''],[],Squigle Tooth Builder Sensitive Toothpaste 4 Oz - 4 Pack,$34.99 ,206,1,0,0,0,0
579,374817384,[''],[],"Supersmile Professional Teeth Whitening Toothpaste, Original Mint , 4 Oz",$20.99 ,1,1,0,0,0,0
580,43190426,[' Sodium Fluoride (0.243%). Purpose: Anticavity. '],"[' Blue 1', 'Cellulose Gum', 'Flavor (Mint', 'Thymol and Eucalyptus Oil)', 'Glycerin', 'Mica & Titanium Dioxide', 'PEG-12', 'Silica', 'Sodium Lauryl Sulfate', 'Sodium Methyl Cocoyl Taurate', 'Sodium Saccharin', 'Sorbitol', 'Tetrapotassium Pyrophosphate', 'Tetrasodium Pyrophosphate', 'Water', 'gum xanthan', 'Xylitol', 'Zinc Gluconate.']","Philips Sonicare BreathRx Whitening Toothpaste, 4 Oz",$5.56 ,22,24,6,2,1,0
581,39454191,"['Water', 'hydrated silica', 'Glycerin', 'Sorbitol', 'Sodium Bicarbonate', 'Sodium Carbonate', 'Sodium Coco-Sulfate', 'Carrageenan (Chondrus Crispus)', 'Tea Tree (Melaleuca Alternifolia) Leaf OIl', 'Peppermint (mentha piperita) Oil', 'spearmint (Mentha viridis) oil', 'Papain', 'Potassium Sorbate']",[],Now XyliWhite Refreshmint,$6.71 ,100,80,15,2,2,1
582,45018042,[''],[],Colgate Sensitive Maximum Strength Whitening Toothpaste 6 oz (Pack of 6),$24.60 ,172,1,0,0,0,0
583,150578312,"['Calcium carbonate', 'sea salt', 'mustard seed powder', 'cinnamon', 'eucalyptus', 'clove', 'oregano', 'peppermint and wintergreen essential oils', 'bentonite clay', 'ionic minerals', 'and colloidal silver water.']",[],Uncle Harry's Fluoride Free Toothpaste - Cinnamon (3 oz glass jar),$10.00 ,206,1,0,0,0,0
584,116556327,[''],[],"Tom's of Maine Whole Care Toothpaste, Cinnamon Clove, 4.0oz 3 Pack",$34.26 ,206,46,3,0,1,3
585,26967650,"['Calcium Carbonate', 'Glycerin', 'Water', 'Aloe Barbadensis Leaf Juice', 'Sodium Lauroyl Sarcosinate', 'gum xanthan', 'Illicium Verum (Anise) Oil*', 'Quillaja Saponaria (Soap Bark) Root Extract', 'Camellia Sinensis (White Tea) Leaf Extract', 'Punica Granatum (Pomegranate) Fruit Extract', 'Vaccinium Macrocarpon (Cranberry) Fruit Extract', 'Vitis', 'Vinifera (Grape) Seed Extract', 'Zingiber Officinale (Ginger) Root Extract', 'Sodium Bicarbonate', 'Calcium Glycerophosphate', 'Bisabolol.*Natural Flavor.']",[],"Fluoride-Free Toothpaste, Creme De Anise, 6 Oz",$12.99 ,206,2,0,0,0,0
586,436344859,[''],[],Sanogyl Global + Whitening toothpaste 75ML,$12.95 ,206,0,0,0,1,0
587,114405574,"['Calcium Carbonate', 'Xylitol', 'Water (Aqua)', 'Vegetable Glycerin (from Vegetable Oils)', 'Silica', 'Lauryl Glucoside (from Coconut Oil)', 'Stevia Rebaudiana (Stevia) Extract', 'gum xanthan', 'Flavor (from Essential Oils and Botanicals)', 'Sodium Bicarbonate', 'Sodium Cocoyl Glutamate & Disodium Cocoyl Glutamate (from Amino Acids and Vegetable Oil)', 'Menthol (from Peppermint Leaves [Organic])', 'Sodium Chloride', 'Zinc Citrate', 'Thymol (from Thyme Leaf Oil)', 'Melia Azadirachta (Neem) Leaf Extract (Organic)', 'Bromelain (from Pineapple)', 'Punica Granatum (Pomegranate) Fruit Extract (Organic)', 'Embelia Ribes (Vidanga) Fruit Extract (Organic)', 'Terminalia Chebula (Chebulic Myrobalan) Fruit Extract (Organic)', 'Terminalia Bellerica (Belleric Myrobalan) Fruit Extract (Organic)', 'Phyllanthus Emblica (Amla) Fruit Extract (Organic)', 'Acacia Arabica (Indian Gum Arabic Tree) Bark Extract (Organic)', 'Papain (from Papaya).']",[],Himalaya Botanique Complete Care Whitening Mint Toothpaste 5.29 oz,$7.96 ,34,1,0,0,0,0
588,49603488,[''],[],NOW Foods Xyliwhite Kids Toothpaste Gel - Bubblegum Splash 3 oz Gel,$5.84 ,106,2,0,0,0,0
589,44176406,[''],[],Ecofam Toothbrush Adult Red XyloBurst 1 Toothbrush,$9.96 ,206,2,0,0,0,0
590,318337703,[''],[],"4 Pack - Crest 3D White Luxe Diamond Strong Whitening Toothpaste, Brilliant Mint 4.8 oz",$27.86 ,128,0,0,0,1,0
591,717242862,[''],[],"4 Pack - GUM Crayola Anticavity fluoride Toothpaste, Fruit Explosion  4.2 oz",$17.35 ,206,1,0,0,0,0
592,44604123,[''],[],Ultra brite Advanced Whitening Toothpaste Clean Mint 6 oz (Pack of 3),$9.99 ,194,2,0,0,0,0
593,855517874,"['Aqua (Water)', 'Solum Diatomeae (Diatomaceous Earth)', 'Xylitol', 'Bentonite', 'Organic Cocos Nucifera (Coconut) Oil (Certified Organic Ingredients)', 'Mentha Spicata (Spearmint) Leaf Oil (Certified Organic Ingredients)', 'Charcoal Powder (Activated Coconut Shell', 'Charcoal)', 'Mentha Piperita (Peppermint) Oil (Certified Organic Ingredients)', 'Citric Acid', 'Vanilla Planifolia Fruit Extract (Certified Organic Ingredients)', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil (Certified Organic Ingredients)', 'Citrus Sinensis (Orange) Oil (Certified Organic Ingredients)', 'Stevia Rebaudiana Extract (Certified Organic Ingredients)', 'Rosmarinus Officinalis (Rosemary) Leaf Oil', 'Citrus Grandis (Grapefruit) Seed Extract', 'Potassium Sorbate', 'gum xanthan.']",[],"My Magic Mud - Activated Charcoal Toothpaste, Natural, Whitening, Detoxifying, Spearmint, 4 oz.",$12.35 ,206,600,271,93,32,9
594,211341959,[''],[],"2 Pack - Crest, Kids Toothpaste, Frozen, Blue Bubble Gum Pump 4.2 oz",$12.42 ,89,41,6,0,0,2
595,896036550,[''],[],"Lucky Super Soft Adult Toothpaste with Toothbrush, Whitening, 6.4 Oz",$6.98 ,206,1,0,0,0,1
596,338381752,[' Sodium Fluoride (0.24%) (0.15% w/v Fluoride Ion). Purpose: Anticavity. '],"[' Water', 'Hydrated Silica', 'Sorbitol', 'Glycerin', 'PEG-12', 'Pentasodium Triphosphate', 'Tetrapotassium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Cocamidopropyl Betaine', 'Sodium Saccharin', 'gum xanthan', 'Sodium Hydroxide', 'Titanium Dioxide.']",Colgate Optic White Stain Fighter Clean Mint Toothpaste - 4.2 ounce,$3.54 ,109,14,5,1,1,1
597,121338769,[''],[],3 Pack - Baby Orajel Tooth And Gum Cleanser Fruit Flavor 0.7oz Each,$12.44 ,1,1,0,0,0,0
598,44933107,[''],[],Sensodyne Tartar Control Plus Whitening Toothpaste 4 oz (Pack of 6),$42.86 ,39,6,3,0,0,0
599,44933101,[''],[],Sensodyne Tartar Control Plus Whitening Toothpaste 4 oz (Pack of 3),$25.19 ,39,5,3,0,0,0
600,103189842,[''],[],2 Pack - Sensodyne Tartar Control Plus Whitening Toothpaste 4 oz Each,$18.40 ,206,11,5,0,0,0
601,975591042,[''],[],"3 Pack - Crest, Kids Toothpaste, Frozen, Blue Bubble Gum Pump 4.2 oz",$18.74 ,89,41,6,0,0,2
602,444883707,[''],[],"4 Pack - Crest  Pro-Health JR. Star Wars Toothpaste, Minty Breeze 4.2 oz",$16.88 ,89,283,36,16,0,1
603,403818832,[''],[],"Jason Sea Fresh Antiplaque & Strengthening Toothpaste, Deep Sea Spearmint 6 oz (Pack of 6)",$27.09 ,1,42,6,0,0,1
604,128177447,"['Organic Aloe Vera (Aloe Barbadensis Leaf Juice)', 'Vegetable Glycerin', 'Xylitol*', 'Hydrated Silica', 'Purified Water (Aqua)', 'Sodium Methyl Cocoyl Taurate', 'Dead Sea Salt (Maris Sal)', 'gum xanthan*', 'Titanium Dioxide', 'Organic Wintergreen Leaf Oil (Gaultheria Procumbens)', 'Carrageenan?', 'Spearmint Oil (Mentha Viridis),&nbsp; Organic Peppermint Oil (Mentha Piperita)', 'Tulsi / Holy Basil Oil (Ocimum Basilicum)', 'Clove Flower Oil (Eugenia Caryophyllus) *non GMO ?Food Grade Carrageenan']",[],Lumineux Oral Essentials - Medically Developed Toothpaste Clean & Fresh - 3.75 oz.,$11.30 ,109,1,0,0,0,0
605,48658698,[''],[],Crest Cavity Protection Toothpaste Regular 8.20 oz (Pack of 4),$18.42 ,818,62,17,4,1,0
606,341864308,"['Water', 'Glycerin', 'Hydrated Silica', 'Sorbitol Powder', 'Activated Charcoal', 'Xylitol', 'Sodium Lauroyl Sarcosinate', 'gum xanthan', 'Organic Piper Mentha Piperita (Peppermint) or Mentha Viridis (Spearmint) Oil', 'Citric Acid', 'Organic Cocos Nucifera (Coconut Oil)', 'Stevia', 'Nisin', 'and Polylysine.']",[],InVitamin - Natural Whitening Activated Charcoal Toothpaste Spearmint Flavor - 4 oz.,$9.99 ,206,1,0,0,0,0
607,274890257,[''],[],"Sensodyne Fluoride Toothpaste, Fresh Impact 4 oz",$9.22 ,12,9,0,0,0,0
608,37966817,"['Active Ingredient: Sodium Monofluorophosphate 0.76%.Other Ingredients: Sorbitol', 'Glycerin', 'Hydrated Silica', 'Water', 'Xylitol', 'Aloe Barbadensis Leaf Extract*', 'Melaleuca Alternafolia (Tea Tree) Leaf Extract', 'Olea Europaea (Olive) Leaf Extract', 'Cetraria Islandica (Iceland Moss) Extract', 'Stevia Rebaudiana Extract', 'Flavor', 'Mentha Piperita (Peppermint) Oil', 'Menthol', 'Ammonium Glycyrrhizate (Licorice)', 'gum xanthan', 'Cellulose Gum', 'Sodium Methyl Cocoyl Taurate', 'Sodium Lauroyl Sarcosinate', 'Chlorophyllin- Copper Complex', 'Potassium Sorbate.*organic']",[],"Kiss My Face Whitening Anticavity Fluoride Toothpaste, Cool Mint, 4.5 Oz",$4.40 ,14,3,0,0,0,0
609,838111232,[''],[],"2 Pack - Sensodyne Pronamel Strong & Bright Toothpaste, Extra Fresh 3 oz",$18.83 ,52,23,5,4,3,0
610,145855930,[''],[],4 Pack Sensodyne True White Toothpaste EXTRA FRESH 3 oz / 85g Each,$31.95 ,206,29,11,2,0,0
611,10311989,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion). '],"['Sorbitol', 'Water', 'Hydrated Silica', 'disodium pytophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Sodium Hydroxide', 'Alcohol (0.7%)', 'gum xanthan', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Cellulose Gum', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Titanium Dioxide', 'Blue 1', 'Yellow 5']",CREST COMPLETE T/P WHT+SCP MNT 2.7 OZ,$8.95 ,206,124,30,7,5,15
612,606938001,[''],[],2 Pack - Gel-Kam Fluoride Preventive Treatment Gel Mint Flavor 4.30 oz,$40.73 ,971,1,0,0,0,0
613,12167293,[' Sodium Fluoride (0.243%). '],"[' Blue 1', 'Cellulose Gum', 'Flavor (Mint', 'Thymol & Eucalyptus Oil)', 'Glycerin', 'Mica', 'PEG-12', 'Silica', 'Sodium Lauryl Sulfate', 'Sodium Methyl Cocoyl Taurate', 'Sodium Saccharin', 'Sorbitol', 'Tetrapotassium Pyrophosphate', 'Tetrasodium Pyrophosphate', 'Water', 'gum xanthan', 'Xylitol', 'Zinc Gluconate.']","BreathRx Whitening Toothpaste, 4-Ounce Tubes (Pack of 2)",$10.99 ,206,1,0,0,0,0
614,38556464,[''],[],DDW TOOTHPASTE,$8.80 ,206,7,0,0,0,0
615,28646456,[' Sodium Monofluorophosphate 0.76% (Fluoride)'],"[' Glycerin', 'Aqua (Water)', 'Silica', 'Sodium Cocoyl Glutamate', 'Xylitol', 'Mentha Virdis (Spearmint) Leaf Oil', 'Aloe Barbadensis Leaf Juice*', 'Bambus Arundinacea Stem Powder', 'Carum Petroselinum (Parsley) Extract', 'Citrus Grandis (Grapefruit) Seed extract', 'Chlorella Pyrenodiosa Extract', 'Perilla Ocymoides Seed Extract', 'Stevia Rebaudiana Leaf/Stem Extract', 'Calcium Carbonate', 'Cellulose Gum', 'Dimethyl Sulfone', 'Sea Salt', 'Tocopheryl Acetate', 'Sodium Bicarbonate', 'Sodium Magnesium silica', 'Sodium Sulfate', 'Ubiquinone (Coenzyme Q10) *Certified Organic']","Jason Sea Fresh Toothpaste, Sea Algae, 6 Oz",$8.03 ,206,1,0,0,0,0
