,number,active_from_ingredients,inactive_from_ingredients,active_raw,inactive_raw,name,price
206,116754558,"['Menthe-Fraise : Sorbitol', 'Aqua', 'Silica', 'PEG-32', 'Aroma', 'Hydroxyethylcellulose', 'PEG-12 Dimethicone', 'CI 42090', 'Nicomethanol Hydrofluoride', 'Sodium Lauroyl Sarcosinate', 'Sodium Methylparaben', 'Sodium Propylparaben', 'Sodium Saccharin', 'CI 19140.Grenadine : Sorbitol', 'Aqua', 'Silica', 'PEG-32', 'Hydroxyethylcellulose', 'PEG-12 Dimethicone', 'CI 16185', 'Benzyl Alcohol', 'Aroma', 'Nicomethanol Hydrofluoride', 'Sodium Lauroyl Sarcosinate', 'Sodium Methylparaben', 'Sodium Propylparaben', 'Sodium Saccharin.Banane : Hydrogenated Starch Hydrolysate', 'Water (Aqua)', 'Hydrated Silica', 'Cellulose Gum', 'Flavor (Aroma)', 'Nicotinyl Alcohol HF', 'PEG-12 Dimethicone', 'Sodium Benzoate', 'Sodium Lauroyl Sarcosinate', 'Sodium Propionate', 'Sodium Saccharin', 'Tetrasodium Edta', 'Yellow 5 (CI 19140)']",[],,,Elgydium Kids Toothpaste Gel Decay Protection 2/6 Years Old 50ml,$10.99 
207,140591294,"['Fluorinol 0.85% (FLUOR ion content: 1250ppm)', 'chlorhexidine digluconate. Soluble gelled excipient: Sorbitol', 'hydrated silica', 'sodium lauryl sulfate', 'cellulose gum', 'sodium saccharin. Preservatives: Parabens', 'dyes.']",[],,,Elgydium Sensitive Toothpaste Gel 75 Ml,$13.99 
208,800037296,"['Drug Facts Active Ingredient Purpose Sodium mono-fluorophosphate 0.76% (0.14% w/v fluoride ion) Anticavity Inactive Ingredients glycerin', 'water', 'calcium carbonate', 'hydrated silica', 'benzyl alcohol', 'sodium lauryl sulfate', 'carrageenan', 'natural flavor', 'Citrus limon (Lemon) juice', 'Mangifera indica (Mango) juice', 'Citrus aurantium dulcis (Orange) juice', 'Ananas sativus (Pineapple) fruit juice', 'Fragaria ananassa (Strawberry) fruit juice.']",[],,,"Tom's of Maine Children's Orange Mango Anticavity Toothpaste, 5.1oz",$10.11 
209,576421827,[' Sodium Fluoride 0.243% (0.13% w/v Fluoride Ion) '],"[' Glycerin', 'Water', 'Hydrated Silica', 'Sodium Cocoyl Glutamate', 'Cocamidopropyl Betaine', 'Flavor', 'Xanthan Gum', 'Carrageenan', 'Stevia Rebaudiana Extract', 'Titanium Dioxide']",Sodium Fluoride,"Glycerin, Water, Hydrated Silica, Sodium Cocoyl Glutamate, Cocamidopropyl Betaine, Flavor, Xanthan Gum, Carrageenan, Stevia Rebaudiana Extract, Titanium Dioxide","Burt's Bees Clean & Fresh Fluoride Toothpaste, Mint Medley, 4.7 Oz",$4.67 
210,912887305,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion)'],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Charcoal Powder', 'Sucralose', 'Polysorbate 80', 'Mica', 'Titanium Dioxide']",,,"Crest 3D White Whitening Therapy Charcoal Deep Clean Fluoride Toothpaste, Invigorating Mint, 4.1 ounce, Pack of 4",$4.49 
211,568002314,[' Sodium Fluoride (0.24%) (0.15% w/v Fluoride Ion). Purpose: Anticavity. '],"[' Hydrated Silica', 'Water', 'Glycerin', 'Sorbitol', 'Xylitol', 'Sodium Lauryl Sulfate', 'Natural Flavor (Peppermint Oil and Other Natural Flavor)', 'Xanthan Gum', 'Titanium Dioxide', 'Carrageenan.']",,,"Tom's of Maine Luminous White Toothpaste, Clean Mint, 0.75 Oz",$6.49 
212,994057436,"['Aloe Vera Gel (Aloe Barbadensis) (Organic Ingredient)', 'Hydrogen Peroxide', 'Xanthan Gum (Xanthomonas Campestris)', 'Guar Gum (Cyamopsis Tetragonolba) (Organic Ingredient)', 'Coconut Oil (Cocos Nucifera) (Organic Ingredient)', 'Peppermint Oil (Mentha Piperia) (Organic Ingredient)', 'Spearmint Leaf Oil (Mentha Spicata) (Organic Ingredient)', 'Stevia (Stevia Rebadiana Leaf Powder) (Organic Ingredient)', 'Lemon Peel Oil (Citrus Medica Limonum) (Organic Ingredient)', 'Rosemary Leaf Oil (Rosmarinus Officinalis) (Organic Ingredient)', 'Clove Bud Oil (Eugenia Caryophyllus) (Organic Ingredient)', 'Cinnamon Leaf Oil (Cinnamomum Zeylanicum) (Organic Ingredient)', 'Wintergreen Oil (Gaultheria Procumbens) (Organic Ingredient)', 'Eucalyptus Leaf Oil (Eucalyptus Globulus) (Organic Ingredient)', 'Frankinscence Oil (Botswellia Carterii) (Organic Ingredient)', 'Coconut Flour (Organic Ingredient)', 'Calcium Phosphate.']",[],,,Essential Oxygen - BR Organic Toothpaste Fresh Mint - 4 oz.,$11.63 
213,48058842,[' Sodium Monofluorophosphate (0.15% w/v flouride ion) '],"[' Sorbitol', 'Hydrated Silica (Combinations)', 'Glycerin', 'Water', 'PEG 32', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Flavor', 'Cellulose Gum', 'Sodium Phosphate', 'Sodium Saccharin']",,,"Plus White Coffee Drinkers' Toothpaste, 3.5 Oz",$14.86 
214,554892058,"['Active Ingredient - Purpose. Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) - Anticavity Toothpaste.Inactive Ingredients: Water', 'Sorbitol', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Mica', 'Titanium Dioxide', 'Blue 1.']",[],,"Water, Sorbitol, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Sodium Hydroxide, Sodium Saccharin, Carbomer, Mica, Titanium Dioxide, Blue 1","Crest 3D White Whitening Toothpaste, Radiant Mint, 3.5 oz",$2.97 
215,563430708,"['Active ingredient-Purpose.Sodium Monofluorophosphate 0.76% (0.13% w/v Fluoride Ion)-Anticavity.Inactive ingredients: Propylene Glycol', 'Calcium Pyrophosphate', 'Glycerin', 'Peg/Ppg-116/66 Copolymer', 'Peg-12', 'Pvp', 'Silica', 'Flavor', 'Sodium Lauryl Sulfate', 'Tetrasodium Pyrophosphate', 'Hydrogen Peroxide', 'Disodium Pyrophosphate', 'Sodium Saccharin', 'Sucralose', 'BHT.']",[],Active Ingredient: Sodium Monofluorophosphate (0.76% (0.13% w/v Fluoride Ion)). Purpose: Anticavity.,"Inactive Ingredients: Propylene Glycol, Calcium Pyrophosphate, Glycerin, PEG/PPG-116/66 Copolymer, PEG-12, PVP, Silica, Flavor, Sodium Lauryl Sulfate, Tetrasodium Pyrophosphate, Hydrogen Peroxide, Disodium Pyrophosphate, Sodium Saccharin, Sucralose, BHT.","Colgate Optic White Anticavity Fluoride Toothpaste Sparkling Mint, 6.3 OZ",$7.16 - $20.13
216,565800018,[' Sodium Fluoride (0.24%) (0.15% w/v Fluoride Ion). Purpose: Anticavity. '],"[' Water', 'Hydrated Silica', 'Sorbitol', 'Glycerin', 'PEG-12', 'Pentasodium Triphosphate', 'Tetrapotassium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Cocamidopropyl Betaine', 'Benzyl Alcohol', 'Sodium Saccharin', 'Xanthan Gum', 'Sodium Hydroxide', 'Mica', 'Titanium Dioxide', 'FD&C Blue 1.']",Sodium fluoride 0.24% (0.15&nbsp% w/v fluoride ion),"water, hydrated silica, sorbitol, glycerin, PEG-12, pentasodium triphosphate, tetrapotassium pyrophosphate, sodium lauryl sulfate, flavor, cellulose gum, cocamidopropyl betaine, benzyl alcohol, sodium saccharin, xanthan gum, sodium hydroxide, mica, titanium dioxide, FD&C blue no. 1",Colgate Optic White Stain Fighter Fresh Mint Gel Toothpaste - 4.2 Ounce,$4.74 - $9.48
217,578536010,"['Active Ingredient ', '.', 'Purpose', 'Sodium Monofluorophosphate 1', '14% (0.19% W/V Fluoride Ion) ', '.', 'Anticavity', 'Inactive Ingredients: Propylene Glycol', 'Calcium Pyrophosphate', 'PVP', 'PEG/PPG-116/66 Copolymer', 'PEG-12', 'Glycerin', 'Flavor', 'Hydrogen Peroxide', 'Sodium Lauryl Sulfate', 'Silica', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin', 'Disodium Pyrophosphate', 'Sucralose', 'BHT']",[],Active Ingredient: Sodium monofluorophosphate (1.14% (0.19% w/v Fluoride Ion)). Purpose: Anticavity.,"Inactive Ingredients: Propylene Glycol, Calcium Pyrophosphate, PVP, PEG/PPG-116/66 Copolymer, PEG-12, Glycerin, Flavor, Hydrogen Peroxide, Sodium Lauryl Sulfate, Silica, Tetrasodium Pyrophosphate, Sodium Saccharin, Disodium Pyrophosphate, Sucralose, BHT","Colgate Optic White Radiant Whitening Toothpaste, Icy Mint, 3 Oz, 1 Ct",$3.50 
218,557459632,"['Sorbitol', 'water', 'hydrated silica', 'PEG-8', 'sodium lauryl sulfate', 'SD alcohol 38-B', 'flavor', 'cellulose gum', 'sodium saccharin', 'mica', 'titanium dioxide', 'red 33', 'red 40.']",[],,,"Aim Cavity Protection Fluoride Gel Toothpaste with Whitening, 5.5 OZ",$6.20 
219,37398585,"['Xylitol', 'purified water', 'glycerin (coconut derived)', 'silica', 'organic strawberry flavor (fragaria chiloensis)', 'xanthan gum', 'organic calendula officinalis extract', 'potassium sorbate (naturally derived)', 'citric acid.Certified organic calendula officinalis extract.']",[],,,"Jack N' Jill Natural Toothpaste Organic, Strawberry, 50g (1.76 oz)",$9.98 
220,567997343,"['Calcium Carbonate', 'Xylitol', 'Water (Aqua)', 'Vegetable Glycerin (from Vegetable Oils)', 'Silica', 'Lauryl Glucoside (from Coconut Oil)', 'Stevia Rebaudiana (Stevia) Extract', 'Xanthan Gum', 'Flavor (from Essential Oils and Botanicals)', 'Sodium Bicarbonate', 'Sodium Cocoyl Glutamate & Disodium Cocoyl Glutamate (from Amino Acids and Vegetable Oil)', 'Menthol (from Peppermint Leaves)', 'Sodium Chloride', 'Zinc Citrate', 'Thymol (from Thyme Leaf Oil)', 'Melia Azadirachta (Neem) Leaf Extract (Organic)', 'Bromelain (from Pineapple)', 'Punica Granatum (Pomegranate) Fruit Extract (Organic)', 'Embelia Ribes (Vidanga) Fruit Extract (Organic)', 'Terminalia Chebula (Chebulic Myrobalan) Fruit Extract (Organic)', 'Terminalia Bellerica (Belleric Myrobalan) Fruit Extract (Organic)', 'Phyllanthus Emblica (Amla) Fruit Extract (Organic)', 'Acacia Arabica (Indian Gum Arabic Tree) Bark Extract (Organic)', 'Papain (from Papaya).']",[],,,Himalaya Botanique Complete Care Whitening Peppermint Toothpaste 5.29 oz,$8.85 
221,578713377,[' sodium fluoride 0.24% (0.15% w/v fluoride ion) Purpose: anticavity '],"[' sorbitol', 'purified water', 'hydrated silica', 'glycerin', 'xylitol', 'flavor', 'xanthan gum', 'titanium dioxide', 'cocamidopropyl betaine', 'sodium cocoyl glutamate', 'and stevia rebaudiana extract']",active ingredient: sodium fluoride 0.24% (0.15% w/v fluoride ion) Purpose: anticavity,"inactive ingredients: sorbitol, purified water, hydrated silica, glycerin, xylitol, flavor, xanthan gum, titanium dioxide, cocamidopropyl betaine, sodium cocoyl glutamate, and stevia rebaudiana extract","hello Kids Natural Wild Strawberry Fluoride Toothpaste, Natural Flavor, Vegan & SLS Free",$3.29 
222,552014592,"['Active Ingredients - Purpose: Sodium Fluoride 0.24% (0.14% W/V Fluoride Ion) - Anticavity.Triclosan 0.30% - Antigingivitis.Inactive Ingredients: Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Cellulose Gum', 'Flavor', 'Sodium Hydroxide', 'Carrageenan', 'Propylene Glycol', 'Sodium Saccharin', 'Titanium Dioxide.']",[],"Active Ingredients, purpose: sodium fluoride 0.24% (0.14% w/v fluoride ion), anticavity. Triclosan 0.30%, antigingivitis.","Water, hydrated silica, glycerin, sorbitol, pvm/ma copolymer, sodium lauryl sulfate, cellulose gum, flavor, sodium hydroxide, propylene glycol, carrageenan, sodium saccharin, titanium dioxide.",Colgate Total Whitening Paste Toothpaste Twin Pack - 12 Ounce,$6.43 
223,556379694,"[' Potassium nitrate 5% - Antihypersensitivity', 'Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity, ']","[' Water', 'hydrated silica', 'sorbitol', 'glycerin', 'PEG-8', 'flavor', 'cocamidopropyl betaine', 'titanium dioxide', 'xanthan gum', 'sodium saccharin', 'sodium hydroxide.']",,"Inactive IngredientsWater, Hydrated Silica, Sorbitol, Glycerin, PEG-8, Flavor, Cocamidopropyl Betaine, Titanium Dioxide, Xanthan Gum, Sodium Saccharin, Sodium Hydroxide","Sensodyne Pronamel Strong and Bright Enamel Toothpaste for Sensitive Teeth, Extra Fresh - 3 Ounces",$6.00 
224,565129212,"[' Potassium nitrate 5% - Antihypersensitivity', 'Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity, ']","[' Water', 'hydrated silica', 'sorbitol', 'glycerin', 'PEG-8', 'flavor', 'cocamidopropyl betaine', 'titanium dioxide', 'xanthan gum', 'sodium saccharin', 'sodium hydroxide.']",NA,"Inactive IngredientsWater, Hydrated Silica, Sorbitol, Glycerin, PEG-8, Flavor, Cocamidopropyl Betaine, Titanium Dioxide, Xanthan Gum, Sodium Saccharin, Sodium Hydroxide.","Sensodyne Pronamel Strong and Bright Enamel Toothpaste for Sensitive Teeth, Mint - 3 Ounces",$5.99 
225,588062140,"['Active Ingredients: Sodium Fluoride 0.25% w/w', 'Potassium Nitrate 5% w/w Ingredients: Water(aqua)', 'Silica', 'Xylitol', 'Glycerin', 'Sorbitol', 'Flavor (aroma)', 'Poloxamer 407', 'Sodium Lauryl Sulfate', 'Carbomer', 'Sodium Benzoate', 'Sodium Hydroxide', 'Sucralose', 'Xanthan Gum', 'FD&C Blue #1 (CI 42090)', 'FD&C Yellow #5 (CI 19140)']",[],,,"Opalescence Whitening Toothpaste Original Formula - Oral Care, Mint Flavor, Gluten Free - 2 Pack",$30.95 
226,670597476,"['Water', 'Glycerin (Certified Organic)', 'Erythritol (Certified Organic)', 'Chamomilla Recutita (Chamomile) Flower Extract (Certified Organic)', 'Organic Flavors (Certified Organic)', 'Cyamopsis Tetragonoloba (Guar) Gum (Certified Organic)', 'Aloe Barbadensis (Aloe Vera) Leaf Juice (Certified Organic)', 'Melia Azadirachta (Neem) Leaf Extract (Certified Organic)', 'Coconut Water Concentrate (Certified Organic)', 'Tapioca Maltodextrin (Certified Organic)', 'Quillaja Saponaria Wood Extract (Certified Organic)', 'Citric Acid (Certified Organic)', 'Hibiscus Sabdariffa (Hibiscus) Flower Extract (Certified Organic)', 'Ocimum Sanctum (Holy Basil) Leaf Extract (Certified Organic)', 'Rosa Centifolia (Rose) Flower Extract (Certified Organic)', 'Raphanus Sativus (Radish) Root Extract', 'Maltodextrin', 'Xanthan Gum.']",[],,,Radius Organic Toothpaste for Kids - Dragon Fruit 3 oz Gel,$9.62 
227,159861996,"['Bentonite clay', 'calcium carbonate', 'colloidal silver water', 'sea salt', 'ionic minerals', 'mustard seed', 'essential oils of peppermint', 'eucalyptus', 'clove', 'wintergreen', 'and oregano.']",[],,,Uncle Harry's Fluoride Free Toothpaste - Peppermint (3 oz glass jar),$7.08 
228,568876262,"[' Sodium Fluoride (0.15% w/v fluoride ion) (0.243 %). Purpose: Anticavity Toothpaste. ', '']","[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Sodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer', 'Red 40.']",,,"Crest Kid's Cavity Protection Fluoride Toothpaste, Strawberry Rush, 4.2 oz",$8.34 
229,577812619,"['Glycerin', 'Water', 'Hydrated Silica', 'Sodium Cocoyl Glutamate', 'Flavor', 'Xanthan Gum', 'Carrageenan', 'Stevia Rebaudiana Extract', 'Charcoal Powder']",[],N/A,"Glycerin, Water, Hydrated Silica, Sodium Cocoyl Glutamate, Flavor, Xanthan Gum, Carrageenan, Stevia Rebaudiana Extract, Charcoal Powder&nbsp","Burt's Bees Toothpaste, Fluoride Free, Charcoal, Zen Peppermint, 4.7oz",$4.97 
230,724385401,"['Xylitol (Non GMO. Independent Lab', 'Study on File)', 'Organic Aloe Barbadensis (Aloe Vera) Leaf Juice', 'Vegetable Glycerin', 'Hydrated Silica', 'Natural Strawberry Flavor', 'Sodium Methyl Cocoyl Taurate', 'Dead Sea Salt (Maris Sal)', 'Purified Water (Aqua)', 'Gaultheria Procumbens (Wintergreen) Leaf Oil', 'Organic Mentha Piperita (Peppermint) Leaf Oil', 'Mentha Viridis (Spearmint) Leaf Oil', 'Carrageenan (Food Grade Carrageenan) (Less than 0.03% of Formula)', 'Xanthan Gum (Non-GMO)', 'Titanium Dioxide (Less than 0.03% of Formula)', 'Ocimum Basilicum (Basil) Oil', 'Eugenia Caryophyllus (Clove) Flower Oil).']",[],,,Lumineux Children's Toothpaste - 3.75 Ounces,$8.99 
231,567996307,"['Calcium Carbonate', 'Xylitol', 'Water (Aqua)', 'Vegetable Glycerin (from Vegetable Oils)', 'Silica', 'Lauryl Glucoside (from Coconut Oil)', 'Stevia Rebaudiana (Stevia) Extract', 'Xanthan Gum', 'Flavor (from Essential Oils and Botanicals)', 'Sodium Bicarbonate', 'Sodium Cocoyl Glutamate & Disodium Cocoyl Glutamate (from Amino Acids and Vegetable Oil)', 'Menthol (from Peppermint Leaves [Organic])', 'Sodium Chloride', 'Zinc Citrate', 'Thymol (from Thyme Leaf Oil)', 'Melia Azadirachta (Neem) Leaf Extract (Organic)', 'Bromelain (from Pineapple)', 'Punica Granatum (Pomegranate) Fruit Extract (Organic)', 'Embelia Ribes (Vidanga) Fruit Extract (Organic)', 'Terminalia Chebula (Chebulic Myrobalan) Fruit Extract (Organic)', 'Terminalia Bellerica (Belleric Myrobalan) Fruit Extract (Organic)', 'Phyllanthus Emblica (Amla) Fruit Extract (Organic)', 'Acacia Arabica (Indian Gum Arabic Tree) Bark Extract (Organic)', 'Papain (from Papaya).']",[],,,Himalaya Botanique Complete Care Whitening Mint Toothpaste 5.29 oz,$8.85 
232,586311242,"['Sodium Bicarbonate (Baking Soda)', 'PEG-8', 'Hydrated Silica', 'Glycerin', 'Calcium Sulfate', 'Flavor', 'Sodium Methyl Cocoyl Taurate', 'Potassium Phosphate', 'Sodium Carbonate', 'Xanthan Gum', 'Rebaudiana A (stevia leaf extract)', 'Sodium Fluoride']",[],,,"ARM & HAMMER Essentials Healthy Teeth & Gums Fluoride Toothpaste-One 4.3oz Tube, Crisp Mint- 100% Natural Baking Soda- Fluoride Toothpaste",$9.42 
233,558267459,"['Drug Facts Active Ingredients Purpose Sodium fluoride 0.243% (0.14% w/v Fluoride ion) Anticavity Inactive Ingredients Purified water', 'Xylitol', 'Hydrated Silica', 'Glycerin', 'Flavor', 'Cellulose Gum', 'Titanium Dioxide', 'Calcium Glycerophosphate', 'Carrageenan', 'Sodium Lauroyl Sarcosinate', 'Stevia Rebaudiana Extract', 'Copper PCA', 'Zinc PCA.']",[],,,"Epic Dental Xylitol Toothpaste, Spearmint, 4.9 Oz",$8.33 
234,572752832,"[' Stannous Fluoride (0.15% w/v Fluoride Ion) (0.454%). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Glycerin', 'PEG-12', 'Tetrasodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Microcrystalline Cellulose', 'Sodium Citrate', 'Zinc Phosphate', 'Cellulose Gum', 'Sodium Saccharin', 'Cocamidopropyl Betaine', 'Propylene Glycol', 'Xanthan Gum', 'Citric Acid', 'Sucralose', 'Titanium Dioxide.']",Stannous Fluoride,"Water, Sorbitol, Hydrated silica, Glycerin, PEG-12, Tetrasodium pyrophosphate, Sodium lauryl sulfate, Flavor, Microcrystalline cellulose, Sodium citrate, Zinc phosphate, Cellulose gum, Sodium Saccharin, Cocamidopropyl Betaine, Propylene Glycol, Xanthan gum, Citric acid, Sucralose, Titanium dioxide","Colgate Total Whitening Toothpaste, 1.4 oz.",$1.97 
235,246124,[' Sodium Fluoride (0.243%) (0.15% w/v Fluoride Ion). Purpose: Anticavity Toothpaste. '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Sodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer', 'Mica', 'Titanium Dioxide', 'Blue 1.']",Sodium fluoride 0.243% (0.15% w/v fluoride ion)...purpose: anticavitytoothpaste.,"Sorbitol, water, hydrated silica, sodium lauryl sulfate, trisodiumphosphate, sodium phosphate, cellulose gum, flavor, sodium saccharin,carbomer, mica, titanium dioxide, blue 1.","Crest Kid's Cavity Protection Toothpaste for Kids (children and toddlers 2+), Sparkle Fun Flavor, 2.7 ounces",$0.98 - $5.93
236,564239992,"['Active Ingredients - Purpose:Sodium Fluoride 0.24% (0.14% w/v Fluoride Ion) - Anticavity.Triclosan 0.30% - Antigingivitis.Inactive Ingredients: Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Cellulose Gum', 'Flavor', 'Sodium Hydroxide', 'Carrageenan', 'Propylene Glycol', 'Sodium Saccharin', 'Titanium Dioxide.']",[],"Active Ingredients: Sodium Fluoride (0.24% (0.14% w/v Fluoride Ion)), Triclosan (0.30%). Purpose: Anticavity, Antigingivitis.","Inactive Ingredients: Water, Hydrated Silica, Glycerin, Sorbitol, PVM/MA Copolymer, Sodium Lauryl Sulfate, Cellulose Gum, Flavor, Sodium Hydroxide, Carrageenan, Propylene Glycol, Sodium Saccharin, Titanium Dioxide.",Colgate Total Clean Mint Toothpaste Twin Pack - 12 ounce,$3.62 - $6.43
237,39453658,"['xylitol (25%)', 'sodium bicarbonate (9%) (whitening)', 'papain (whitening) Ingredients: water', 'xylitol (25%)', 'hydrated silica', 'sodium bicarbonate', 'glycerin', 'sorbitol', 'natural peppermint flavor', 'sodium coco-sulfate', 'chondrus crispus (carrageenan)', 'potassium sorbate', 'papain', 'sodium carbonate', 'melaleuca alternifolia (tea tree) leaf oil']",[],"Water, xylitol (25%), hydrated silica, sodium bicarbonate, glycerin, sorbitol, natural mint flavor, peppermint (mentha piperita) oil, sodium coco-sulfate, carrageenan (chondrus crispus), papain, tea tree (melaleuca alternifolia) leaf oil, sodium carbonate, potassium sorbate.",,"NOW Solutions, Xyliwhite™ Toothpaste Gel, Platinum Mint, Cleanses and Whitens, Fresh Taste, 6.4-Ounce",$7.49 
238,600165635,[''],[],Active Ingredient: Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion). Purpose: Anticavity.,"Inactive Ingredients: Sorbitol, Water, Hydrated Silica, PEG-12, Cellulose Gum, Sodium Lauryl Sulfate, Flavor, Sodium Saccharin, Mica, Titanium Dioxide, D&C yellow no. 10, FD&C blue no. 1.","Colgate Kids Toothpaste with Anticavity Fluoride Featuring Minions, Mild Bubble Fruit Gel - 4.6 ounces (4 Pack)",$12.86 
239,365646536,"['Aqua', 'Sorbitol', 'Glycerin', 'Polyethylene', 'Hydrated Silica', 'Hydroxyethylcellulose', 'Olaflur', 'Silica', 'Dimethyl Silylate', 'Aroma CI 77891', 'Sodium Saccharin']",[],,,Elmex Sensitive Toothpaste 100ml,$20.12 
240,565357426,"['Pure water', 'coconut oil', 'hydrated silica', 'glycerin', 'xylitol', 'irish moss', 'sodium coco-sulfate', 'aloe vera juice', 'titanium dioxide', 'natural mint flavor.We left out: Fluoride', 'triclosan', 'artificial sweeteners.']",[],,,"Dr. Ginger's Fluoride Free Coconut Oil Pulling & Whitening Toothpaste, 4 Oz.",$10.81 
241,567354123,[''],[],,"Ingredients: calcium carbonate, glycerin, water, xylitol, hydrated silica, natural flavor*, sodium lauryl sulfate, zinc citrate, carrageenan, sodium bicarbonate. *peppermint oil","Tom's of Maine Antiplaque & Whitening Fluoride-Free Natural Toothpaste, Peppermint, 5.5oz, 2 Pack",$9.49 
242,802493085,"['Sorbitol', 'Water', 'Silica', 'Sodium Laury Sarcosinate', 'Cellulo,Cum', 'Activated Bamboo Charcoal', 'Mint', 'Tea Tree Oil', 'Aloe Barbendensis Leaf', 'Sodium Saccharin.']",[],,,Activated Charcoal Toothpaste Bamboo Teeth Whitening Fluoride Free Aloe Vera Tea Tree Oil 3.5oz (2 Pack),$10.99 
243,571815631,[' Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Sodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer', 'Red 40']",Sodium Fluoride,"Sorbitol, Water, Hydrated Silica, Sodium Lauryl Sulfate, Trisodium Phosphate, Sodium Phosphate, Cellulose Gum, Flavor, Sodium Saccharin, Carbomer, Red 40","Crest Kid's Cavity Protection Fluoride Toothpaste, Bubblegum Rush, 4.2 oz",$8.96 
244,823848825,"['Water', 'Glycerin (Certified Organic)', 'Erythritol (Certified Organic)', 'Chamomilla Recutita (Chamomile) Flower Extract (Certified Organic)', 'Organic Flavors (Certified Organic)', 'Cyamopsis Tetragonoloba (Guar) Gum (Certified Organic)', 'Aloe Barbadensis (Aloe Vera) Leaf Juice (Certified Organic)', 'Coconut Water Concentrate (Certified Organic)', 'Tapioca Maltodextrin (Certified Organic)', 'Oryza Sativa (Rice) Powder (Certified Organic)', 'Quillaja Saponaria Wood Extract (Certified Organic)', 'Citric Acid (Certified Organic)', 'Eugenia Caryophyllus (Clove Bud) Flower Oil (Certified Organic)', 'Melia Azadirachta (Neem) Leaf Extract (Certified Organic)', 'Rosa Centifolia (Rose) Flower Extract (Certified Organic)', 'Hibiscus Sabdariffa (Hibiscus) Flower Extract (Certified Organic)', 'Ocimum Sanctum (Holy Basil) Leaf Extract (Certified Organic)', 'Cinnamomum Cassia (Cinnamon) Oil', 'Xanthan Gum.']",[],,,Radius Organic Toothpaste Gel - Clove Cardamom 3 oz Gel,$9.62 
245,283278,"[' Sodium Fluoride (0.24%) (0.14% w/v Fluoride Ion)', 'Triclosan (0.30%). Purpose: Anticavity', 'Antigingivitis. ']","[' Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Cellulose Gum', 'Flavor', 'Sodium Hydroxide', 'Carrageenan', 'Propylene Glycol', 'Sodium Saccharin', 'Titanium Dioxide.']","Active Ingredients: Sodium Fluoride (0.24% (0.14% w/v Fluoride Ion)), Triclosan (0.30%). Purpose: Anticavity, Antigingivitis","Inactive Ingredients: Water, Hydrated Silica, Glycerin, Sorbitol, PVM/MA Copolymer, Sodium Lauryl Sulfate, Cellulose Gum, Flavor, Sodium Hydroxide, Carrageenan, Propylene Glycol, Sodium Saccharin, Titanium Dioxide.",Colgate Total Whitening Paste Toothpaste - 6 ounce,$3.62 
