,product_number,product name,product link
1004,242463,Sensodyne Extra Whitening Sensitive Teeth Whitening Toothpaste - 4 Ounces (Pack of 2),https://www.walmart.com/ip/Sensodyne-Extra-Whitening-Sensitive-Teeth-Whitening-Toothpaste-4-Ounces-Pack-of-2/16940601?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:fSnNK-fAZ-OQxBwFJlWWgAnFn5e4kpUHv7XO9mmLlrNIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAznRfKb3NIvcGPGLbVQv4zXmmYmanGqpa4YMaDjPX381-Dt-ZsMMv9yfxzxWaCm4O38msfqLOO_KKA3_RJLhQjVLcon32S46haI-a_Rs86apail5LZiBk-vFifZxE05rXh4Gkdwzc4ys40jdGRLUuUjO-62ARzEW8pJh63fofWxJ&wpa_tag=&wpa_aux_info=&wpa_pos=2&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=1afe5015-52ef-469e-a441-5ce7dab3af67&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1005,579516137,"Colgate Triple Action Fluoride Toothpaste, Teeth Whitening and Cavity Protection, Mint, 6 Oz, 3 Ct",https://www.walmart.com/ip/Colgate-Triple-Action-Fluoride-Toothpaste-Teeth-Whitening-and-Cavity-Protection-Mint-6-Oz-3-Ct/393255736
1006,571836049,"Crest Pro Health Smooth Formula Toothpaste, Clean Mint, 4.6 oz, 3 Pk",https://www.walmart.com/ip/Crest-Pro-Health-Smooth-Formula-Toothpaste-Clean-Mint-4-6-oz-3-Pk/908197301
1007,577581112,"Crest 3D White Whitening Toothpaste, Glamorous White, 4.1 oz, 2 Pack",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Glamorous-White-4-1-oz-2-Pack/523066801
1008,571836023,"Crest Plus Scope Complete Whitening Toothpaste, 5.4 oz, 3 Pack",https://www.walmart.com/ip/Crest-Plus-Scope-Complete-Whitening-Toothpaste-5-4-oz-3-Pack/547748539
1009,573359728,"Colgate MaxFresh KnockOut Whitening Toothpaste with Mini Breath Strips, Mint Fusion, 6 Oz, 3 Ct",https://www.walmart.com/ip/Colgate-MaxFresh-KnockOut-Whitening-Toothpaste-with-Mini-Breath-Strips-Mint-Fusion-6-Oz-3-Ct/689397126
1010,570658828,"Crest 3D White Brilliance Toothpaste, Peppermint, 4.1 oz, 3 Pack",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Toothpaste-Peppermint-4-1-oz-3-Pack/438390992?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:AB8vRLpbrLELehsGZKdH2E1BIgu_G5Pt_wc2-0AI9sZe5FCq0mKjekxeIj-i--K5gQSJ6odAn4kKNkJmVifRINwo8tOXakuB3JDHuefoAeZ_vr9XgPrhzuaUbfRkqZ1fQpXDDpoD0u9xh95taBA1ROSFQrabKVjTl3qEkJMT44W5gRV-UDYNIg2yRf2oBUlgUPv5bBLdMD43WUfhnSn4zJV1py9NU7IWIWQphG_eF3iBkssVa3ZHT7yThMcy7eKQ&wpa_tag=&wpa_aux_info=&wpa_pos=13&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=1afe5015-52ef-469e-a441-5ce7dab3af67&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1011,563607624,Sensodyne Fresh Mint Sensitive Toothpaste - 4 Ounces (Pack of 2),https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Arctic-Fresh-4-1-oz-Pack-of-3/267980256?athcpid=267980256&athpgid=athenaItemPage&athcgid=null&athznid=PWVUB&athieid=v0&athstid=CS055&athguid=d328de16-007-1786af9e0e3c9d&athancid=null&athena=true
1012,556738487,"ARM & HAMMER Peroxicare Toothpaste, TWIN PACK (Contains Two 6oz Tubes) � Clean Mint- Fluoride Toothpaste",https://www.walmart.com/ip/ARM-HAMMER-Peroxicare-Toothpaste-TWIN-PACK-Contains-Two-6oz-Tubes-Clean-Mint-Fluoride-Toothpaste/143048753
1013,571836050,"Crest Pro Health Whitening Power Toothpaste, 4.6 oz, 3 Pack",https://www.walmart.com/ip/Crest-Pro-Health-Whitening-Power-Toothpaste-4-6-oz-3-Pack/744678379
1014,568294816,"Crest Pro Health Advanced Deep Clean Toothpaste, Mint, 5.1 oz, 3 Pack",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Deep-Clean-Toothpaste-Mint-5-1-oz-3-Pack/845641496
1015,791482107,"(2 pack) Equate Maximum Strength Sensitive Extra Whitening Toothpaste with Fluoride, 4 oz",https://www.walmart.com/ip/2-pack-Equate-Maximum-Strength-Sensitive-Extra-Whitening-Toothpaste-with-Fluoride-4-oz/791482107
1016,572752835,"Colgate Total Whitening Toothpaste with Fluoride, Multi Benefit Toothpaste with Sensitivity Relief, 4.8 Oz, 3 Ct",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-with-Fluoride-Multi-Benefit-Toothpaste-with-Sensitivity-Relief-4-8-Oz-3-Ct/784892394
1017,552604316,"Sensodyne Pronamel Fresh Breath Enamel Toothpaste for Sensitive Teeth, Fresh Wave - 4 Ounces (Pack of 2)",https://www.walmart.com/ip/Sensodyne-Pronamel-Fresh-Breath-Enamel-Toothpaste-for-Sensitive-Teeth-Fresh-Wave-4-Ounces-Pack-of-2/38773089
1018,578555767,"Crest Pro Health Sensitive, Enamel Shield Toothpaste, 4.6 oz, 2 Pack",https://www.walmart.com/ip/Crest-Pro-Health-Sensitive-Enamel-Shield-Toothpaste-4-6-oz-2-Pack/107637420
1019,287893,"Sensodyne Pronamel Daily Protection Enamel Toothpaste for Sensitive Teeth, Mint Essence - 4 Ounces",https://www.walmart.com/ip/Sensodyne-Pronamel-Daily-Protection-Enamel-Toothpaste-for-Sensitive-Teeth-Mint-Essence-4-Ounces/10316819?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:K3VVFDczzR0q5scSQ0_KwIH7HcRqZ092pjVwsj8m2TIeuWPUz0h2CuZcv6qa90HAgQSJ6odAn4kKNkJmVifRINwo8tOXakuB3JDHuefoAeZ_vr9XgPrhzuaUbfRkqZ1fQpXDDpoD0u9xh95taBA1RGvg7AUzOxl72w2E0GYFzq35fb76ANRQOQxm3spYiFE4GESbrtWMn5Q8VDgesLYA-tcNenMrrFsqCzN6q4JJ2dNGBdN3StCOLFkFJAn0odVq&wpa_tag=&wpa_aux_info=&wpa_pos=31&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=8ca39408-1e99-458c-84fe-64250d66d165&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1020,577475058,"Sensodyne Sensitivity & Gum Mint Toothpaste, , Gingivitis, Cavity Prevention and Sensitive Teeth Treatment 3.4 Ounces",https://www.walmart.com/ip/Sensodyne-Sensitivity-Gum-Mint-Toothpaste-Gingivitis-Cavity-Prevention-and-Sensitive-Teeth-Treatment-3-4-Ounces/192688117
1021,578430662,"Colgate Optic White Renewal Whitening Toothpaste, Enamel Strength, 3 oz",https://www.walmart.com/ip/Colgate-Optic-White-Renewal-Whitening-Toothpaste-Enamel-Strength-3-oz/377394868
1022,564454554,"Tom's Antiplaque & Whitening Fluoride-Free Peppermint Toothpaste, 5.5oz, 2 Pack",https://www.walmart.com/ip/Tom-s-Antiplaque-Whitening-Fluoride-Free-Peppermint-Toothpaste-5-5oz-2-Pack/47826722
1023,556379693,Parodontax Teeth Whitening Toothpaste for Bleeding Gums - 3.4 Ounces,https://www.walmart.com/ip/Parodontax-Teeth-Whitening-Toothpaste-for-Bleeding-Gums-3-4-Ounces/143583812
1024,578192212,"Colgate Optic White Advanced Teeth Whitening Toothpaste, Icy Fresh, 3.2 Oz, 2 Ct",https://www.walmart.com/ip/Colgate-Optic-White-Advanced-Teeth-Whitening-Toothpaste-Icy-Fresh-3-2-Oz-2-Ct/783389026
1025,572752796,"Colgate Total Toothpaste for Fresh Breath with Fluoride, Multi Benefit Toothpaste, Fresh Mint Stripe Gel, 4.8 Oz, 2 Ct",https://www.walmart.com/ip/Colgate-Total-Toothpaste-for-Fresh-Breath-with-Fluoride-Multi-Benefit-Toothpaste-Fresh-Mint-Stripe-Gel-4-8-Oz-2-Ct/661431001
1026,587776538,"Crest Pro Health Gum Detoxify Toothpaste, Deep Clean, 4.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-Detoxify-Toothpaste-Deep-Clean-4-1-oz/510336166
1027,554961506,Pepsodent Complete Care Original Toothpaste 5.5oz,https://www.walmart.com/ip/Pepsodent-Complete-Care-Original-Toothpaste-5-5oz/191756851
1028,554891194,"Colgate Baking Soda and Peroxide Whitening Toothpaste, Frosty Mint Stripe - 6 Ounce",https://www.walmart.com/ip/Colgate-Baking-Soda-and-Peroxide-Whitening-Toothpaste-Frosty-Mint-Stripe-6-Ounce/49714958
1029,578555718,"Parodontax Gingivitis Toothpaste for Bleeding Gums, Extra Fresh - 3.4 Ounces",https://www.walmart.com/ip/Parodontax-Gingivitis-Toothpaste-for-Bleeding-Gums-Extra-Fresh-3-4-Ounces/125185675
1030,290714,"Sensodyne Pronamel Gentle Whitening Enamel Toothpaste for Sensitive Teeth, Alpine Breeze - 4 Ounces",https://www.walmart.com/ip/Sensodyne-Pronamel-Gentle-Whitening-Enamel-Toothpaste-for-Sensitive-Teeth-Alpine-Breeze-4-Ounces/12167268
1031,579486213,"Crest Cavity Protection Toothpaste, Regular Paste, 5.7 oz, Pack of 4",https://www.walmart.com/ip/Crest-Cavity-Protection-Toothpaste-Regular-Paste-5-7-oz-Pack-of-4/185445172
1032,578430703,"Colgate Optic White Renewal Whitening Toothpaste, Lasting Fresh, 3 oz",https://www.walmart.com/ip/Colgate-Optic-White-Renewal-Whitening-Toothpaste-Lasting-Fresh-3-oz/854022279
1033,587782407,"Crest Gum and Enamel Repair Toothpaste, Intensive Clean, 4.1 oz",https://www.walmart.com/ip/Crest-Gum-and-Enamel-Repair-Toothpaste-Intensive-Clean-4-1-oz/318769264
1034,564239972,"Colgate Sensitive Toothpaste, Whitening - Fresh Mint Gel Formula (6 ounce, Pack of 2)",https://www.walmart.com/ip/Colgate-Sensitive-Toothpaste-Whitening-Fresh-Mint-Gel-Formula-6-ounce-Pack-of-2/32176877
1035,577475053,Parodontax Complete Protection Teeth Whitening Toothpaste for Bleeding Gums,https://www.walmart.com/ip/Parodontax-Complete-Protection-Teeth-Whitening-Toothpaste-for-Bleeding-Gums-3-4-Ounce/980278348
1036,566070127,"Hello Activated Charcoal Epic Whitening Fluoride Free Toothpaste, Fresh Mint + Coconut Oil, Vegan & SLS Free",https://www.walmart.com/ip/Hello-Activated-Charcoal-Epic-Whitening-Fluoride-Free-Toothpaste-Fresh-Mint-Coconut-Oil-Vegan-SLS-Free/529826900
1037,572579525,"Parodontax Complete Protection Gingivitis Toothpaste for Bleeding Gums, Pure Fresh Mint - 3.4 Ounces",https://www.walmart.com/ip/Parodontax-Complete-Protection-Gingivitis-Toothpaste-for-Bleeding-Gums-Pure-Fresh-Mint-3-4-Ounces/810980013
1038,571836073,"Crest Gum Detoxify Deep Clean Toothpaste, 4.1 oz, 2 Pack",https://www.walmart.com/ip/Crest-Gum-Detoxify-Deep-Clean-Toothpaste-4-1-oz-2-Pack/959192244
1039,274675,"Aquafresh Kids Pump Cavity Protection Bubble Mint Fluoride Toothpaste for Cavity Protection, 4.6 Ounce",https://www.walmart.com/ip/Aquafresh-Kids-Pump-Cavity-Protection-Bubble-Mint-Fluoride-Toothpaste-for-Cavity-Protection-4-6-Ounce/10453056
1040,578359056,"Colgate Optic White Advanced Teeth Whitening Toothpaste, Icy Fresh, 3.2 Oz, 3 Ct",https://www.walmart.com/ip/Colgate-Optic-White-Advanced-Teeth-Whitening-Toothpaste-Icy-Fresh-3-2-Oz-3-Ct/817418454
1041,566115653,"Crest Pro Health Advanced Gum Protection Toothpaste, 5.1 oz, 2 Pack",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Gum-Protection-Toothpaste-5-1-oz-2-Pack/361263130
1042,297465,"Tom's of Maine Natural Antiplaque & Whitening Fluoride-Free Peppermint Toothpaste, 5.5oz",https://www.walmart.com/ip/Tom-s-of-Maine-Natural-Antiplaque-Whitening-Fluoride-Free-Peppermint-Toothpaste-5-5oz/16627500
1043,578422109,"Colgate Optic White Renewal Whitening Toothpaste, High Impact White, 3 oz, 2 Pack",https://www.walmart.com/ip/Colgate-Optic-White-Renewal-Whitening-Toothpaste-High-Impact-White-3-oz-2-Pack/319825180
1044,581518027,"Sensodyne Pronamel Intensive Enamel Repair Toothpaste for Sensitive Teeth, Clean Mint - 3.4 Ounces",https://www.walmart.com/ip/Sensodyne-Pronamel-Intensive-Enamel-Repair-Toothpaste-for-Sensitive-Teeth-Clean-Mint-3-4-Ounces/314214598
1045,575238461,"Crest 3D White Whitening Toothpaste, Radiant Mint, 4.1 oz, 3 Pack",https://www.walmart.com/ip/Crest-3D-White-Whitening-Toothpaste-Radiant-Mint-4-1-oz-3-Pack/313948787
1046,555138528,"ARM & HAMMER Sensitive Teeth & Gums Toothpaste, Refreshing Mint- Fluoride Toothpaste",https://www.walmart.com/ip/ARM-HAMMER-Sensitive-Teeth-Gums-Toothpaste-Refreshing-Mint-Fluoride-Toothpaste/20850557?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:34ezvBYcHpXGeJty-2HBY4gxh-Jc1doa20ngtkigABhIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA6LvgL4wgn-hTNmCIsGZVxfCUXEnegKB4m2_puODwidIDnEqhCvdeYW9KEKssDElJITruP70CE5wdHzzq7adz15A2FgC9zKkdyrUvdUjpTiW4t1OCtD9WKsGqRyfP49k9w&wpa_tag=&wpa_aux_info=&wpa_pos=36&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=bab0b09c-c341-40cf-850c-990e7fe4bc69&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1047,564544230,Sensodyne Repair and Protect Teeth Whitening Sensitive Toothpaste - 3.4 Ounces (Pack of 2),https://www.walmart.com/ip/Sensodyne-Repair-and-Protect-Teeth-Whitening-Sensitive-Toothpaste-3-4-Ounces-Pack-of-2/289197571
1048,239501,"Crest Plus Complete Whitening Fluoride Toothpaste, Cinnamon, 6.0 oz",https://www.walmart.com/ip/Crest-Plus-Complete-Whitening-Fluoride-Toothpaste-Cinnamon-6-0-oz/11027565
1049,564544232,"Sensodyne Complete Protection Sensitive Toothpaste, Extra Fresh - 3.4 Ounces (Pack of 2)",https://www.walmart.com/ip/Sensodyne-Complete-Protection-Sensitive-Toothpaste-Extra-Fresh-3-4-Ounces-Pack-of-2/569749765?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:1PARl9FV3SmPRUQJ8LEsbV2lrwnNHavJAkYsQFOw8TtIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA74D1eCIYkGfYdIQH_ZQ727E0RTb0gJ-DxobMW2Eskt3FR1pIJzx8NKRXUdcALlb8aqOPfhsCI0vN6a54m6Cfy3TXuDAX8nfsBBYrvqy1cNclNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=39&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=bab0b09c-c341-40cf-850c-990e7fe4bc69&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1050,287893,"Sensodyne Pronamel Daily Protection Enamel Toothpaste for Sensitive Teeth, Mint Essence - 4 Ounces",https://www.walmart.com/ip/Sensodyne-Pronamel-Daily-Protection-Enamel-Toothpaste-for-Sensitive-Teeth-Mint-Essence-4-Ounces/10316819?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:K3VVFDczzR0q5scSQ0_KwIH7HcRqZ092pjVwsj8m2TIeuWPUz0h2CuZcv6qa90HAgQSJ6odAn4kKNkJmVifRINwo8tOXakuB3JDHuefoAeZ_vr9XgPrhzuaUbfRkqZ1fQpXDDpoD0u9xh95taBA1RGvg7AUzOxl72w2E0GYFzq35fb76ANRQOQxm3spYiFE4GESbrtWMn5Q8VDgesLYA-kkicaBFs8OXJBkSYAodKCZGBdN3StCOLFkFJAn0odVq&wpa_tag=&wpa_aux_info=&wpa_pos=1&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=f3da1f47-52fb-43eb-8edb-7577e7d9ffaf&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1051,277972,"Aquafresh Extreme Clean Whitening Action Fluoride Toothpaste for Cavity Protection, Mint Blast, 5.6 Ounce",https://www.walmart.com/ip/Aquafresh-Extreme-Clean-Whitening-Action-Fluoride-Toothpaste-for-Cavity-Protection-Mint-Blast-5-6-Ounce/10321543
1052,551964593,"Sensodyne Pronamel Multi-Action Enamel Toothpaste for Sensitive Teeth, Cleansing Mint - 4 Ounces",https://www.walmart.com/ip/Sensodyne-Pronamel-Multi-Action-Enamel-Toothpaste-for-Sensitive-Teeth-Cleansing-Mint-4-Ounces/34458819
1053,554845890,"Hello Kids Fluoride Free Natural Watermelon Flavor Toothpaste, Vegan & SLS Free",https://www.walmart.com/ip/Hello-Kids-Fluoride-Free-Natural-Watermelon-Flavor-Toothpaste-Vegan-SLS-Free/49527315
1054,554783082,"Tom's of Maine Rapid Relief Sensitive Fluoride-Free Natural Toothpaste, Fresh Mint, 4.0 oz",https://www.walmart.com/ip/Tom-s-of-Maine-Rapid-Relief-Sensitive-Fluoride-Free-Natural-Toothpaste-Fresh-Mint-4-0-oz/47826717
1055,578454652,"Colgate Optic White Advanced Teeth Whitening Toothpaste, Sparkling White, 3.2 Oz, 2 Ct",https://www.walmart.com/ip/Colgate-Optic-White-Advanced-Teeth-Whitening-Toothpaste-Sparkling-White-3-2-Oz-2-Ct/944806911
1056,557503009,"Colgate Max Fresh Travel Size Toothpaste with Mini Breath Strips, Cool Mint - 1.0 Ounce",https://www.walmart.com/ip/Colgate-Max-Fresh-Travel-Size-Toothpaste-with-Mini-Breath-Strips-Cool-Mint-1-0-Ounce/10311739
1057,575186550,"Parodontax Gingivitis Toothpaste for Bleeding Gums, Clean Mint - 3.4 Ounces (Pack of 3)",https://www.walmart.com/ip/Parodontax-Gingivitis-Toothpaste-for-Bleeding-Gums-Clean-Mint-3-4-Ounces-Pack-of-3/786345153?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:CmrZo9rlRjxybtAgBuYlJMKJxNzLKRg5e742VS-vgNLXE537oSY8OqhekOJkjaePgQSJ6odAn4kKNkJmVifRIECYekca9mhynzsV96BZ4zLPWa3b5gIQYvj-TWDlECH9S3KJ99kuOoWiPmv0bPOmqWopeS2YgZPrxYn2cRNOa15Ry3l3zxQCM_-g1MruLRKWzvutgEcxFvKSYet36H1sSQ&wpa_tag=&wpa_aux_info=&wpa_pos=15&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=f3da1f47-52fb-43eb-8edb-7577e7d9ffaf&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1058,556379697,Sensodyne Deep Clean Sensitive Toothpaste - 4 Ounces,https://www.walmart.com/ip/Sensodyne-Deep-Clean-Sensitive-Toothpaste-4-Ounces/124810189
1059,554784921,"Sensodyne True White Sensitive Teeth Whitening Toothpaste, Mint - 3 Ounces",https://www.walmart.com/ip/Sensodyne-True-White-Sensitive-Teeth-Whitening-Toothpaste-Mint-3-Ounces/47932060
1060,575453678,"Crest 3D White Brilliance Two Step Toothpaste, 4.0 oz and 2.3 oz",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Two-Step-Toothpaste-4-0-oz-and-2-3-oz/45103551
1061,208352,Sensodyne Extra Whitening Sensitive Teeth Whitening Toothpaste - 4 Ounces,https://www.walmart.com/ip/Sensodyne-Extra-Whitening-Sensitive-Teeth-Whitening-Toothpaste-4-Ounces/3392
1062,570462562,"Sensodyne Rapid Relief Sensitive Toothpaste, Mint - 3.4 Ounces",https://www.walmart.com/ip/Sensodyne-Rapid-Relief-Sensitive-Toothpaste-Mint-3-4-Ounces/696892178
1063,587776539,"Crest 3D White Therapy Fluoride Toothpaste, Charcoal, Mint, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Therapy-Fluoride-Toothpaste-Charcoal-Mint-4-1-oz/532794165
1064,552602235,"Sensodyne Complete Protection Sensitive Toothpaste, Extra Fresh - 3.4 Ounces",https://www.walmart.com/ip/Sensodyne-Complete-Protection-Sensitive-Toothpaste-Extra-Fresh-3-4-Ounces/38587646
1065,554779195,Tom's of Maine Silly Strawberry Fluoride-Free Natural Toothpaste 4.2 oz Paste,https://www.walmart.com/ip/Tom-s-of-Maine-Silly-Strawberry-Fluoride-Free-Natural-Toothpaste-4-2-oz-Paste/26965411
1066,297488,"Tom's of Maine Simply White Natural Toothpaste, Clean Mint, 4.7 oz",https://www.walmart.com/ip/Tom-s-of-Maine-Simply-White-Natural-Toothpaste-Clean-Mint-4-7-oz/16627498
1067,566183860,"Sensodyne Pronamel Daily Protection Enamel Toothpaste for Sensitive Teeth, Mint Essence - 4 Ounces (Pack of 2)",https://www.walmart.com/ip/Sensodyne-Pronamel-Daily-Protection-Enamel-Toothpaste-for-Sensitive-Teeth-Mint-Essence-4-Ounces-Pack-of-2/461865283
1068,556753618,"Crest Pro Health Whitening Fluoride Gel Toothpaste, 4.6 oz",https://www.walmart.com/ip/Crest-Pro-Health-Whitening-Fluoride-Gel-Toothpaste-4-6-oz/130236716
1069,551964501,Orajel PAW Patrol Anticavity Fluoride Toothpaste- Bubble Berry Flavor- Kids Toothpaste 4.2oz Tube,https://www.walmart.com/ip/Orajel-PAW-Patrol-Anticavity-Fluoride-Toothpaste-Bubble-Berry-Flavor-Kids-Toothpaste-4-2oz-Tube/34788353
1070,200915,"Close-Up Anticavity Fluoride Freshening Gel Toothpaste with Mouthwash, 8.0 OZ",https://www.walmart.com/ip/Close-Up-Anticavity-Fluoride-Freshening-Gel-Toothpaste-with-Mouthwash-8-0-OZ/10291053
1071,554897320,"Equate Maximum Strength Sensitive Extra Whitening Toothpaste with Fluoride, 4 oz",https://www.walmart.com/ip/Equate-Maximum-Strength-Sensitive-Extra-Whitening-Toothpaste-with-Fluoride-4-oz/49943235
1072,572026271,"Hello Naturally Healthy Whitening Fluoride Toothpaste, Tea Tree + Coconut Oil, Vegan & SLS Free",https://www.walmart.com/ip/Hello-Naturally-Healthy-Whitening-Fluoride-Toothpaste-Tea-Tree-Coconut-Oil-Vegan-SLS-Free/231730593
1073,577118171,"Equate Beauty Antiplaque & Whitening Toothpaste, Peppermint, 5.5 Oz Tube",https://www.walmart.com/ip/Equate-Beauty-Antiplaque-Whitening-Toothpaste-Peppermint-5-5-Oz-Tube/463221476
1074,570462560,"Sensodyne Rapid Relief Sensitive Toothpaste, Extra Fresh- 3.4 Ounces",https://www.walmart.com/ip/Sensodyne-Rapid-Relief-Sensitive-Toothpaste-Extra-Fresh-3-4-Ounces/532178213?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:c8MnQKQWMUggsJxEObezqV56U2tvoYxm8Run6kjrcQildL6qCzRD1sHN5Oq9FyQlgQSJ6odAn4kKNkJmVifRIEdMeMY-yv2qdPuitbWUP6gUcfSPEYRr_42vPLxX8kfXS3KJ99kuOoWiPmv0bPOmqWopeS2YgZPrxYn2cRNOa15Ry3l3zxQCM_-g1MruLRKWzvutgEcxFvKSYet36H1sSQ&wpa_tag=&wpa_aux_info=&wpa_pos=38&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=f3da1f47-52fb-43eb-8edb-7577e7d9ffaf&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1075,277694,Sensodyne Full Protection Teeth Whitening Sensitive Toothpaste - 4 Ounces,https://www.walmart.com/ip/Sensodyne-Full-Protection-Teeth-Whitening-Sensitive-Toothpaste-4-Ounces/10316813?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:DletXb2G94DOt9tgstwJeVG5wmxcQh6SPG9WSFIuui6bOMUedwKb2Pd3XgJcLhgAgQSJ6odAn4kKNkJmVifRICEcn3t8A_7XwOAYfK3qgkXSrNwUzKqtYeBZjhflkJv6FR1pIJzx8NKRXUdcALlb8aqOPfhsCI0vN6a54m6Cfy2Mz5gixSbjNhuLJY4CQnCrlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=&wpa_aux_info=&wpa_pos=39&wpa_plmt=1145x1145_T-C-IG_TI_1-6_HL-INGRID-GRID-NY&wpa_aduid=f3da1f47-52fb-43eb-8edb-7577e7d9ffaf&wpa_pg=search&wpa_pg_id=toothpaste&wpa_st=toothpaste&wpa_tax=1085632_9267270_7332448_8262175&wpa_bucket=__bkt__
1076,583068544,Sensodyne Pronamel Intensive Enamel Repair Whitening Arctic Breeze Toothpaste 3.4 Oz,https://www.walmart.com/ip/Sensodyne-Pronamel-Intensive-Enamel-Repair-Whitening-Arctic-Breeze-Toothpaste-3-4-Oz/529154260
1077,578431127,"Colgate Optic White Renewal Whitening Toothpaste, Enamel Strength, 3 oz, 2 Pack",https://www.walmart.com/ip/Colgate-Optic-White-Renewal-Whitening-Toothpaste-Enamel-Strength-3-oz-2-Pack/971003290
1078,587782408,"Crest Pro Health Gum and Sensitivity Sensitive Toothpaste, 4.1 oz",https://www.walmart.com/ip/Crest-Pro-Health-Gum-and-Sensitivity-Sensitive-Toothpaste-4-1-oz/756904117
1079,566115661,"Crest Pro Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, 2 Pack",https://www.walmart.com/ip/Crest-Pro-Health-Advanced-Deep-Clean-Mint-Toothpaste-5-1-oz-2-Pack/715478462
1080,564424167,"Tom's of Maine Children's Silly Strawberry Anticavity Natural Toothpaste, 4.2oz",https://www.walmart.com/ip/Tom-s-of-Maine-Children-s-Silly-Strawberry-Anticavity-Natural-Toothpaste-4-2oz/16680121
1081,572752839,"Colgate Total Whitening Toothpaste Gel with Fluoride, Multi Benefit Toothpaste with Sensitivity Relief, 4.8 Oz, 3 Ct",https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-Gel-with-Fluoride-Multi-Benefit-Toothpaste-with-Sensitivity-Relief-4-8-Oz-3-Ct/212386629
