,Unnamed: 0,active_ingredients,inactive_ingredients,name,price,active_smiles,inactive_smiles,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzone,fr_phos_acid,fr_pyridine,fr_sulfonamd,fr_unbrch_alkane,fr_NH1,fr_Ndealkylation1,fr_quatN,fr_alkyl_halide,NumAliphaticCarbocycles,fr_Ar_NH,fr_Nhpyrrole,fr_epoxide,NumSaturatedCarbocycles,fr_Ar_OH,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_phenol,fr_phenol_noOrthoHbond,fr_urea,fr_Ndealkylation2,fr_methoxy,fr_lactone,fr_sulfide,fr_NH2,fr_para_hydroxylation,fr_Imine,fr_guanido,fr_phos_ester,fr_ArN,fr_furan,fr_hdrzine,fr_nitro,fr_priamide,fr_imidazole,fr_N_O,fr_imide,fr_sulfone,fr_SH,fr_thiocyan,fr_nitroso
69,69,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','glycerin','sorbitol','peg-12','pvm/ma copolymer','sodium lauryl sulfate','flavor','poloxamer 407','trisodium phosphate','sodium hydroxide','cellulose gum','sodium saccharin','gum xanthan','titanium dioxide','fd&c blue no.1']","Colgate Sensitive Toothpaste, Whitening - Fresh Mint Gel Formula (6 ounce, Pack of 1)",$4.48 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','C(C(C(C(C(CO)O)O)O)O)O','peg-12','COC=C.C1=CC(=O)OC1=O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC1CO1.C1CO1','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','[OH-].[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','O=[Ti]=O','CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+]']",229,33,86,10,11,5,0,5,76,28,108,1,53,8,8,1249,16,3,25,25,0,0,3,3,8,5,4,1,5,1,1,0,0,5,2,3,16,1,0,1,0,1,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','sorbitol','glycerin','pentasodium triphosphate','peg-8','flavor','titanium dioxide','sodium methyl cocoyl taurate','cocamidopropyl betaine','gum xanthan','sodium hydroxide','sodium saccharin','sucralose']","Sensodyne Sensitivity Toothpaste, Extra Whitening for Sensitive Teeth, 4 ounce",$5.72 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(C(C(C(CO)O)O)O)O)O','C(C(CO)O)O','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','peg-8','flavor','O=[Ti]=O','sodium methyl cocoyl taurate','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",180,33,76,9,9,1,0,1,66,28,97,0,48,8,8,1006,10,3,25,25,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,15,4,0,3,0,1,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,71,"['sorbitol','water','hydrated silica','peg','sodium lauryl sulfate','alcohol','cellulose gum','sodium saccharin','titanium dioxide','sodium fluoride']",[],"Arm & Hammer Complete Care Toothpaste, 6 oz.",$3.12 - $6.24,"['C(C(C(C(C(CO)O)O)O)O)O','O','hydrated silica','C(CO)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCO','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','O=[Ti]=O','[F-].[Na+]']",[],73,17,28,1,1,1,0,1,25,15,36,1,23,0,0,415,2,1,14,14,0,0,1,1,3,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,['sodium fluoride'],"['water','sorbitol','hydrated silica','disodium pytophosphate','sodium lauryl sulfate','flavor','cellulose gum','sodium hydroxide','sodium saccharin','carbomer','mica','titanium dioxide','fd&c blue no.1']","Crest 3D White Whitening Toothpaste, Radiant Mint, .85 oz",$0.97 ,['[F-].[Na+]'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C=CC(=O)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O','fd&c blue no.1']",99,20,44,1,1,1,0,1,34,15,63,1,27,0,0,533,2,2,11,11,0,0,2,2,4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,73,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','sorbitol','glycerin','pentasodium triphosphate','peg-8','flavor','titanium dioxide','cocamidopropyl betaine','sodium methyl cocoyl taurate','gum xanthan','sodium hydroxide','sodium saccharin','sucralose']","Sensodyne Sensitivity Toothpaste, Whitening for Sensitive Teeth, 24/7 Full Protection, 4 ounce",$5.72 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(C(C(C(CO)O)O)O)O)O','C(C(CO)O)O','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','peg-8','flavor','O=[Ti]=O','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','sodium methyl cocoyl taurate','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",180,33,76,9,9,1,0,1,66,28,97,0,48,8,8,1006,10,3,25,25,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,15,4,0,3,0,1,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,['stannous fluoride'],"['water','sorbitol','hydrated silica','glycerin','peg-12','tetrasodium pyrophosphate','sodium lauryl sulfate','flavor','microcrystalline cellulose','sodium citrate','zinc phosphate','cellulose gum','sodium saccharin','cocamidopropyl betaine','propylene glycol','gum xanthan','citric acid','sucralose','titanium dioxide']","Colgate Total Whitening Toothpaste, 4.8 oz.",$2.96 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','peg-12','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]','[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CC(CO)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)O)C(CC(=O)O)(C(=O)O)O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','O=[Ti]=O']",285,56,120,12,12,1,0,1,107,52,149,3,81,11,11,1605,13,10,45,43,0,0,10,10,14,8,2,1,0,2,0,0,0,1,2,1,20,5,0,4,0,1,17,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,['stannous fluoride'],"['glycerin','peg-8','hydrated silica','pentasodium triphosphate','flavor','sodium lauryl sulfate','titanium dioxide','polyacrylic acid','sodium saccharin','cocamidopropyl betaine']","Parodontax Bleeding Gums Toothpaste, Clean Mint, 3.4 Ounce (Pack of 3)",$5.92 - $39.62,['F[Sn]F'],"['C(C(CO)O)O','peg-8','O.[O-2].[O-2].[Si+4]','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','flavor','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','O=[Ti]=O','C=CC(=O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]']",94,7,33,1,1,1,0,1,26,5,50,2,35,0,0,512,2,2,3,3,0,0,2,2,4,3,2,0,0,2,0,0,0,1,1,0,0,2,0,3,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,76,"['sorbitol','hydrated silica','purified water','vegetable glycerin','aloe vera gel','xylitol','erythritol','gum xanthan','lauryl glucoside','calcium glycerophosphate','titanium dioxide','potassium sorbate','stevia rebaudiana leaf extract']",[],"Hello Kids Fluoride Free Toothpaste, Vegan & SLS Free, Natural Watermelon, 4.2oz",$3.96 ,"['C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','O','vegetable glycerin','aloe vera gel','C(C(C(C(CO)O)O)O)O','C(C(C(CO)O)O)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O','C(C(COP(=O)([O-])[O-])O)O.[Ca+2]','O=[Ti]=O','potassium sorbate', 'stevia rebaudiana leaf extract']",[],140,38,62,7,7,0,0,0,56,34,68,0,45,7,7,826,7,2,32,32,0,0,2,2,3,1,0,0,0,0,0,0,0,0,1,1,14,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
77,77,['sodium monofluorophosphate'],"['propylene glycol','calcium pyrophosphate','glycerin','peg/ppg-116/66 copolymer','peg-12','pvp','silica','flavor','sodium lauryl sulfate','tetrasodium pyrophosphate','hydrogen peroxide','disodium pytophosphate','sodium saccharin','sucralose','bht']","Colgate Optic White Whitening Toothpaste, Sparkling White, 3.5 ounce",$4.01 ,['[O-]P(=O)([O-])F.[Na+].[Na+]'],"['CC(CO)O','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]','C(C(CO)O)O','peg/ppg-116/66 copolymer','peg-12','C=CN1CCCC1=O','O=[Si]=O','flavor','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','OO','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C']",136,15,52,4,4,2,0,2,48,15,78,0,27,3,3,736,6,0,10,10,0,0,0,0,2,2,2,0,0,2,0,1,0,2,1,0,3,4,0,6,0,1,9,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,['sodium fluoride'],"['glycerin','hydrated silica','sodium hexametaphosphate','water','peg-6','flavor','trisodium phosphate','sodium lauryl sulfate','carrageenan','cocamidopropyl betaine','sodium saccharin','peg-20m or peg-23m','gum xanthan','sucralose','mica','titanium dioxide']","Crest 3D White Brilliance Advanced Whitening Technology + Advanced Stain Protection Toothpaste, Vibrant Peppermint, 4.1 oz",$6.97 ,['[F-].[Na+]'],"['C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','sodium hexametaphosphate','O','C(COCCOCCOCCOCCOCCO)O','flavor','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','peg-20m or peg-23m','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O']",235,31,87,9,10,2,1,3,75,27,111,0,74,8,9,1306,13,5,21,21,0,1,5,5,10,8,4,0,0,4,1,0,0,2,2,1,20,5,0,1,1,1,31,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,['sodium fluoride'],[],"Crest 3D White, Whitening Toothpaste Arctic Fresh, 3.0 oz",$2.97 ,['[F-].[Na+]'],[],2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,"['sodium fluoride','glycerin','hydrated silica','sodium hexametaphosphate','water','peg','trisodium phosphate','sodium lauryl sulfate','carrageenan','cocamidopropyl betaine','sodium saccharin','peg-20m or peg-23m','gum xanthan','sucralose','mica','titanium dioxide']",[],"Crest 3D White Brilliance Vibrant Peppermint Toothpaste, 4.1 oz, Pack of 2",$9.88 ,"['[F-].[Na+]','C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','sodium hexametaphosphate','O','C(CO)O','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','peg-20m or peg-23m','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O']",[],220,31,82,9,10,2,1,3,70,27,106,0,59,8,9,1216,13,5,21,21,0,1,5,5,10,8,4,0,0,4,1,0,0,2,2,1,15,5,0,1,1,1,17,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,"['potassium nitrate','sodium fluoride']","['water','sorbitol','hydrated silica','glycerin','peg-8','cocamidopropyl betaine','flavor','titanium dioxide','gum xanthan','sodium saccharin','sodium hydroxide']","Sensodyne Pronamel Gentle Whitening Fluoride Toothpaste to Strengthen and Protect Enamel, 4 ounces",$5.72 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','C(C(CO)O)O','peg-8','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','flavor','O=[Ti]=O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','[OH-].[Na+]']",139,28,58,7,7,1,0,1,48,23,68,0,39,6,6,790,8,3,20,20,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,12,1,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,['stannous fluoride'],"['glycerin','hydrated silica','sodium hexametaphosphate','propylene glycol','peg-6','water','zinc lactate','trisodium phosphate','flavor','sodium lauryl sulfate','sodium gluconate','carrageenan','sodium saccharin','gum xanthan','fd&c blue no.1']","Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 5.1 oz",$3.92 ,['F[Sn]F'],"['C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','sodium hexametaphosphate','CC(CO)O','C(COCCOCCOCCOCCOCCO)O','O','CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Zn+2]','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','flavor','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','fd&c blue no.1']",207,34,81,7,8,2,1,3,72,30,99,2,59,6,7,1156,11,7,25,25,0,1,7,7,11,9,3,0,0,3,1,0,0,2,2,1,17,3,0,1,1,1,23,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,['sodium fluoride'],['fd&c blue no.1'],"Colgate Kids Toothpaste Cavity Protection, Bubble Fruit, 4.6 ounces (2 Pack)",$2.94 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','peg-12','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O','C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]','CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+]']",165,16,54,1,3,7,1,8,46,12,77,1,39,0,0,855,11,1,11,11,0,1,1,1,5,4,4,1,5,1,1,0,0,7,3,0,0,1,0,0,1,1,9,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,84,"['sodium monofluorophosphate','dicalcium phosphate dihydrate','water','glycerin','sodium lauryl sulfate','cellulose gum','tetrasodium pyrophosphate','sodium saccharin']",[],"Colgate Cavity Protection Toothpaste with Fluoride, Great Regular Flavor - 2.5 Ounce",$0.94 ,"['[O-]P(=O)([O-])F.[Na+].[Na+]','O.O.OP(=O)([O-])[O-].[Ca+2]','O','C(C(CO)O)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]']",[],83,16,36,1,1,1,0,1,30,10,53,1,21,0,0,445,2,1,8,8,0,0,1,1,3,2,1,1,0,1,0,0,0,1,1,0,0,1,0,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,['sodium fluoride'],[],"Crest 3D White, Whitening Toothpaste Radiant Mint, 4.1 oz",$3.92 ,['[F-].[Na+]'],[],2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,86,['stannous fluoride'],"['water','sorbitol','hydrated silica','sodium lauryl sulfate','carrageenan','sodium gluconate','flavor','gum xanthan','zinc citrate','stannous chloride','sodium hydroxide','sodium saccharin','sucralose','mica','titanium dioxide','fd&c blue no.1']","Crest Pro-Health Whitening Gel Toothpaste, 4.6 oz",$2.97 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]','flavor','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','Cl[Sn]Cl','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O','fd&c blue no.1']",239,39,96,9,10,2,1,3,86,34,125,4,60,8,9,1314,13,11,29,27,0,1,11,11,15,13,3,0,0,3,1,0,0,2,2,1,15,8,0,0,1,1,9,2,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,"['sodium monofluorophosphate','propylene glycol','calcium pyrophosphate','glycerin','peg/ppg-116/66 copolymer','peg-12','silica','sodium lauryl sulfate','tetrasodium pyrophosphate','hydrogen peroxide','disodium pytophosphate','sodium saccharin','sucralose','bht']",[],"Colgate Optic White Whitening Toothpaste, Enamel - 3.5 oz",$7.01 ,"['[S]','[O-]P(=O)([O-])F.[Na+].[Na+]','CC(CO)O','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]','C(C(CO)O)O','peg/ppg-116/66 copolymer','peg-12','O=[Si]=O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','OO','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C']",[],129,15,50,3,3,2,0,2,47,15,77,2,26,2,2,698,5,0,10,10,0,0,0,0,1,1,1,0,0,1,0,1,0,2,1,0,3,4,0,6,0,1,9,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
